bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
477260,993,ABX11,4,Passed,2013-06-27,"Medi-Cal: eligibility.","An act to amend Section 12698.30 of the Insurance Code, and to amend Sections 14005.36 and 15926 of, to amend and repeal Sections 14005.38, 14011.16, 14011.17, and 14012 of, to amend, repeal, and add Sections 14005.30, 14005.37, 14016.5, and 14016.6 of, to add Sections 14005.60, 14005.61, 14005.64, 14013.3, 14015.7, 14015.8, 14055, 14102.5, and 14103 to, and to add and repeal Section 14015.5 of, the Welfare and Institutions Code, relating to health.",0,,2013-06-27,"Chaptered by Secretary of State. Chapter 3, Statutes of 2013-14 First Extraordinary Session.",https://legiscan.com/CA/bill/ABX11/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_1&sess=1314&house=A
437684,993,AB11,4,Passed,2013-08-19,"Employees: reserve peace officers and emergency rescue personnel.","An act to amend Section 230.4 of the Labor Code, relating to employees.",0,,2013-08-19,"Chaptered by Secretary of State - Chapter 120, Statutes of 2013.",https://legiscan.com/CA/bill/AB11/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_11&sess=1314&house=A
479110,993,ABX12,4,Passed,2013-05-09,"Health care coverage.","An act to amend Sections 10119.1, 10198.7, 10603, 10753, 10753.05, 10753.06.5, 10753.11, 10753.12, 10753.14, and 10954 of, to amend the heading of Chapter 9.7 (commencing with Section 10950) of Part 2 of Division 2 of, to amend and add Sections 10113.95 and 10119.2 of, to add Sections 10127.21 and 10960.5 to, to add Chapter 9.9 (commencing with Section 10965) to Part 2 of Division 2 of, and to repeal Section 10902.4 of, the Insurance Code, relating to health care coverage.",0,,2013-05-09,"Chaptered by Secretary of State. Chapter 1, Statutes of 2013-14 First Extraordinary Session.",https://legiscan.com/CA/bill/ABX12/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_2&sess=1314&house=A
437685,993,AB12,5,Vetoed,2013-10-11,"State government: Administrative Procedure Act: standardized regulatory impact analyses.","An act to amend Section 11349.1.5 of the Government Code, relating to state government.",0,,2014-03-06,"Last day to consider Governor's veto pursuant to Joint Rule 58.5.",https://legiscan.com/CA/bill/AB12/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_12&sess=1314&house=A
546090,993,ABX13,1,Introduced,2013-04-15,"California Health Benefit Exchange: employees and contractors.","An act to add Section 100523 to the Government Code, relating to health care coverage, and declaring the urgency thereof, to take effect immediately.",0,,2013-07-01,"Died at Desk.",https://legiscan.com/CA/bill/ABX13/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_3&sess=1314&house=A
437686,993,AB13,4,Passed,2014-09-27,"Nonresident tuition exemption: veterans.","An act to amend Section 68075.5 of the Education Code, relating to postsecondary education, and declaring the urgency thereof, to take effect immediately.",0,,2014-09-27,"Chaptered by Secretary of State - Chapter 639, Statutes of 2014.",https://legiscan.com/CA/bill/AB13/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_13&sess=1314&house=A
554287,993,ABX14,1,Introduced,2013-05-16,"Health care.","An act to amend Sections 1389.1, 1389.2, 1389.4, 1389.5, and 1389.8 of, to add Section 1366.30 to, and to add Chapter 9 (commencing with Section 127670) to Part 2 of Division 107 of, the Health and Safety Code, and to amend Sections 10113.95, 10119.1, 10119.3, 10270.98, 10273.4, 10273.6, and 10291.5 of, to add Section 10128.60 to, and to repeal Section 10270.99 of, the Insurance Code, relating to health care.",0,,2013-07-01,"Died at Desk.",https://legiscan.com/CA/bill/ABX14/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_4&sess=1314&house=A
437687,993,AB14,4,Passed,2013-09-06,"State freight plan.","An act to add Section 13978.8 to the Government Code, relating to transportation.",0,,2013-09-06,"Chaptered by Secretary of State - Chapter 223, Statutes of 2013.",https://legiscan.com/CA/bill/AB14/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_14&sess=1314&house=A
437688,993,AB15,1,Introduced,2012-12-03,"Department of Corrections and Rehabilitation: inmates: parole and postrelease supervision.","An act to amend Section 3003 of the Penal Code, relating to parole.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB15/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_15&sess=1314&house=A
437689,993,AB16,4,Passed,2013-10-12,"Domestic violence: corporal injury.","An act to amend Section 273.5 of the Penal Code, relating to domestic violence.",0,,2013-10-12,"Chaptered by Secretary of State - Chapter 763, Statutes of 2013.",https://legiscan.com/CA/bill/AB16/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_16&sess=1314&house=A
437690,993,AB17,1,Introduced,2012-12-03,"Vehicles: enhanced driver's license.","An act to add Chapter 8 (commencing with Section 15400) to Division 6 of the Vehicle Code, relating to vehicles.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB17/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_17&sess=1314&house=A
437691,993,AB18,1,Introduced,2012-12-03,"Health care coverage: pediatric oral care benefits.","An act to amend Section 1385.02 of, and to add Sections 1367.013 and 1367.37 to, the Health and Safety Code, and to amend Section 10181.2 of, and to add Sections 10112.35 and 10123.56 to, the Insurance Code, relating to health care coverage, and declaring the urgency thereof, to take effect immediately.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB18/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_18&sess=1314&house=A
437692,993,AB19,1,Introduced,2012-12-03,"Internet Voting Pilot Program.","An act to add Division 4.5 (commencing with Section 4500) to the Elections Code, relating to elections.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB19/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_19&sess=1314&house=A
437693,993,AB20,4,Passed,2013-08-26,"Obscene matter: minors.","An act to amend Section 1203.4 of, and to add Section 311.12 to, the Penal Code, relating to obscene matter.",0,,2013-08-26,"Chaptered by Secretary of State - Chapter 143, Statutes of 2013.",https://legiscan.com/CA/bill/AB20/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_20&sess=1314&house=A
437694,993,AB21,4,Passed,2013-10-08,"Safe Drinking Water Small Community Emergency Grant Fund.","An act to add Section 116760.46 to the Health and Safety Code, relating to drinking water, and making an appropriation therefor.",0,,2013-10-08,"Chaptered by Secretary of State - Chapter 628, Statutes of 2013.",https://legiscan.com/CA/bill/AB21/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_21&sess=1314&house=A
437695,993,AB22,1,Introduced,2012-12-03,"Sidewalks: repairs.","An act to add Section 5611.5 to the Streets and Highways Code, relating to sidewalks.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB22/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_22&sess=1314&house=A
437696,993,AB23,1,Introduced,2012-12-03,"State responsibility areas: fire prevention fees.","An act to repeal Chapter 1.5 (commencing with Section 4210) of Part 2 of Division 4 of the Public Resources Code, relating to fire prevention.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB23/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_23&sess=1314&house=A
437697,993,AB24,1,Introduced,2012-12-03,"Budget Act of 2012.","An act to add Item 0250-491 to Section 2.00 of the Budget Act of 2012, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB24/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_24&sess=1314&house=A
437698,993,AB25,3,Enrolled,2013-09-11,"Employment: social media.","An act to amend Section 980 of, and to add Section 980.1 to, the Labor Code, relating to employment.",489,"Senate Rules",2014-08-22,"Read second time. Ordered to third reading. Re-referred to Com. on RLS.",https://legiscan.com/CA/bill/AB25/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_25&sess=1314&house=A
437699,993,AB26,4,Passed,2014-09-30,"Construction: prevailing wage.","An act to amend Section 1720 of the Labor Code, relating to prevailing wage.",0,,2014-09-30,"Chaptered by Secretary of State - Chapter 864, Statutes of 2014.",https://legiscan.com/CA/bill/AB26/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_26&sess=1314&house=A
437700,993,AB27,4,Passed,2014-09-09,"Vehicles: registration: one-trip permits.","An act to amend Section 4003.5 of the Vehicle Code, relating to vehicles.",0,,2014-09-09,"Chaptered by Secretary of State - Chapter 301, Statutes of 2014.",https://legiscan.com/CA/bill/AB27/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_27&sess=1314&house=A
437701,993,AB28,1,Introduced,2012-12-03,"Economic development: enterprise zones.","An act to amend Sections 7071, 7072, 7073.1, 7076, 7076.1, 7081, 7085, 7085.1, and 7085.5 of the Government Code, relating to economic development, and declaring the urgency thereof, to take effect immediately.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB28/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_28&sess=1314&house=A
437702,993,AB29,1,Introduced,2012-12-03,"Proposition 39: implementation.","An act to add Chapter 4 (commencing with Section 99170) to Part 65 of Division 14 of Title 3 of the Education Code, relating to energy efficiency.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB29/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_29&sess=1314&house=A
437703,993,AB30,4,Passed,2013-10-08,"Water quality.","An act to amend Section 13477.6 of the Water Code, relating to water quality.",0,,2013-10-08,"Chaptered by Secretary of State - Chapter 629, Statutes of 2013.",https://legiscan.com/CA/bill/AB30/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_30&sess=1314&house=A
437704,993,AB31,1,Introduced,2012-12-03,"Milk products: milk prices: dairy industry sustainability.","An act relating to milk products.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB31/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_31&sess=1314&house=A
437705,993,AB32,4,Passed,2013-10-07,"Insurance taxes: income taxes: credits: community development financial institution investments.","An act to amend Sections 12209, 17053.57, and 23657 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2013-10-07,"Chaptered by Secretary of State - Chapter 608, Statutes of 2013.",https://legiscan.com/CA/bill/AB32/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_32&sess=1314&house=A
437706,993,AB33,1,Introduced,2012-12-03,"Income taxes: credit: patent licensing.","An act to add and repeal Sections 17053.99 and 23699 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB33/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_33&sess=1314&house=A
437707,993,AB34,4,Passed,2013-10-08,"State historical resources.","An act to amend Section 5024.6 of, and to add Section 5029.6 to, the Public Resources Code, relating to historical resources.",0,,2013-10-08,"Chaptered by Secretary of State - Chapter 641, Statutes of 2013.",https://legiscan.com/CA/bill/AB34/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_34&sess=1314&house=A
437708,993,AB35,4,Passed,2013-10-05,"Deferred action for childhood arrivals.","An act to add Section 22449 to the Business and Professions Code, to amend Section 1264 of the Unemployment Insurance Code, and to add Section 13001 to the Vehicle Code, relating to childhood arrivals.",0,,2013-10-05,"Chaptered by Secretary of State - Chapter 571, Statutes of 2013.",https://legiscan.com/CA/bill/AB35/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_35&sess=1314&house=A
437709,993,AB36,1,Introduced,2012-12-03,"Probation officer: appointments.","An act to amend Section 1203.6 of the Penal Code, and to amend Section 270 of the Welfare and Institutions Code, relating to probation.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB36/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_36&sess=1314&house=A
437710,993,AB37,2,Engrossed,2013-05-28,"Unemployment insurance: reporting requirements: status of funds.","An act to amend Section 995 of the Unemployment Insurance Code, relating to unemployment insurance.",0,,2014-08-25,"Ordered to inactive file at the request of Senator Cannella.",https://legiscan.com/CA/bill/AB37/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_37&sess=1314&house=A
437711,993,AB38,1,Introduced,2012-12-03,"The Office of Farm to Fork.","An act to add Chapter 12 (commencing with Section 49000) to Division 17 of the Food and Agricultural Code, relating to food and agriculture, and making an appropriation therefor.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB38/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_38&sess=1314&house=A
437712,993,AB39,2,Engrossed,2013-05-29,"Medi-Cal: designated public hospitals.","An act to amend Section 14166.1 of, and to add Section 14182.6 to, the Welfare and Institutions Code, relating to Medi-Cal, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",489,"Senate Rules",2014-08-21,"Read second time. Ordered to third reading. Re-referred to Com. on RLS. pursuant to Senate Rule 29.10(c).",https://legiscan.com/CA/bill/AB39/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_39&sess=1314&house=A
437713,993,AB40,1,Introduced,2012-12-06,"Substance abuse: recovery and treatment facilities.","An act to add Section 11830.01 to the Health and Safety Code, relating to substance abuse.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB40/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_40&sess=1314&house=A
437714,993,AB41,1,Introduced,2012-12-07,"School facilities.","An act to amend Section 17074.26 of, and to repeal Sections 17070.99, 17071.35, and 17071.40 of, the Education Code, relating to school facilities.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB41/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_41&sess=1314&house=A
437715,993,AB42,1,Introduced,2012-12-07,"Taxation: cancellation of indebtedness: mortgage debt forgiveness.","An act to amend Section 17144.5 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB42/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_42&sess=1314&house=A
437716,993,AB43,2,Engrossed,2014-01-29,"Sales and use taxes: claim for refund: customer refunds.","An act to amend Section 6901 of the Revenue and Taxation Code, relating to taxation.",0,,2014-08-14,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB43/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_43&sess=1314&house=A
437918,993,AB44,4,Passed,2013-09-09,"Subletting and Subcontracting Fair Practices Act: bidding practices.","An act to amend, repeal, and add Section 4104 of the Public Contract Code, relating to public contracts.",0,,2013-09-09,"Chaptered by Secretary of State - Chapter 258, Statutes of 2013.",https://legiscan.com/CA/bill/AB44/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_44&sess=1314&house=A
438861,993,AB45,2,Engrossed,2013-06-20,"Political Reform Act of 1974.","An act to amend Sections 81010, 82007, 82013, 82015, 84101, 84211, 84215, 84605, and 85201 of, and to add Sections 84215.5, 86119, and 90009 to, the Government Code, relating to the Political Reform Act of 1974.",1796,"Senate Elections and Constitutional Amendments",2013-07-03,"Referred to Com. on E. & C.A.",https://legiscan.com/CA/bill/AB45/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_45&sess=1314&house=A
438894,993,AB46,5,Vetoed,2014-09-28,"California State University: online education.","An act to add Section 89227 to the Education Code, relating to public postsecondary education.",0,,2014-09-28,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB46/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_46&sess=1314&house=A
438931,993,AB47,5,Vetoed,2014-09-30,"Emergency services: hit-and-run incidents.","An act to add Section 8594.15 to the Government Code, relating to emergency services.",0,,2014-09-30,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB47/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_47&sess=1314&house=A
439376,993,AB48,4,Passed,2013-10-11,"Firearms: large-capacity magazines.","An act to amend Section 32310 of, and to add Section 32311 to, the Penal Code, relating to firearms.",0,,2013-10-11,"Chaptered by Secretary of State - Chapter 728, Statutes of 2013.",https://legiscan.com/CA/bill/AB48/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_48&sess=1314&house=A
439365,993,AB49,4,Passed,2014-09-16,"License plates: breast cancer awareness.","An act to add Section 5156.7 to the Vehicle Code, relating to license plates, and declaring the urgency thereof, to take effect immediately.",0,,2014-09-16,"Chaptered by Secretary of State - Chapter 351, Statutes of 2014.",https://legiscan.com/CA/bill/AB49/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_49&sess=1314&house=A
439354,993,AB50,5,Vetoed,2013-10-09,"Health care coverage: Medi-Cal: eligibility.","An act to add Section 14005.22 to the Welfare and Institutions Code, relating to health care coverage.",0,,2014-03-06,"Last day to consider Governor's veto pursuant to Joint Rule 58.5.",https://legiscan.com/CA/bill/AB50/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_50&sess=1314&house=A
439343,993,AB51,1,Introduced,2012-12-21,"Public postsecondary education: Baccalaureate Degree","An act to add Chapter 8.5 (commencing with Section 66650) to Part 40 of Division 5 of Title 3 of the Education Code, relating to public postsecondary education.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB51/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_51&sess=1314&house=A
439332,993,AB52,4,Passed,2014-09-25,"Native Americans: California Environmental Quality Act.","An act to amend Section 5097.94 of, and to add Sections 21073, 21074, 21080.3.1, 21080.3.2, 21082.3, 21083.09, 21084.2, and 21084.3 to, the Public Resources Code, relating to Native Americans.",0,,2014-09-25,"Chaptered by Secretary of State - Chapter 532, Statutes of 2014.",https://legiscan.com/CA/bill/AB52/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_52&sess=1314&house=A
445162,993,AB53,5,Vetoed,2013-10-04,"Governor's Office of Business and Economic Development: biennial California Economic Development Strategic Plan.","An act to amend Section 13997.6 of, and to add Section 12096.35 to, the Government Code, and to amend Section 1401 of the Labor Code, relating to economic development, and making an appropriation therefor.",0,,2014-03-06,"Last day to consider Governor's veto pursuant to Joint Rule 58.5.",https://legiscan.com/CA/bill/AB53/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_53&sess=1314&house=A
445156,993,AB54,1,Introduced,2013-01-07,"Elections: ballot measure.","An act to repeal Section 3 of Chapter 558 of the Statutes of 2011, relating to elections, and calling an election, to take effect immediately.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB54/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_54&sess=1314&house=A
445150,993,AB55,1,Introduced,2013-01-07,"State holidays: Native American Day.","An act to amend Section 6700 of the Government Code, relating to holidays.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB55/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_55&sess=1314&house=A
445144,993,AB56,4,Passed,2013-10-02,"School facilities: carbon monoxide devices.","An act to add Article 7 (commencing with Section 32080) to Chapter 1 of Part 19 of Division 1 of Title 1 of the Education Code, relating to school facilities.",0,,2013-10-02,"Chaptered by Secretary of State - Chapter 475, Statutes of 2013.",https://legiscan.com/CA/bill/AB56/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_56&sess=1314&house=A
445139,993,AB57,1,Introduced,2013-01-07,"Agricultural conservation easements.","An act to amend Section 10262 of the Public Resources Code, relating to agricultural conservation easements.",0,,2014-02-03,"Died at Desk.",https://legiscan.com/CA/bill/AB57/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_57&sess=1314&house=A
445132,993,AB58,4,Passed,2013-10-04,"Medical experiments: human subjects.","An act to amend Section 24177.5 of the Health and Safety Code, relating to medical experiments.",0,,2013-10-04,"Chaptered by Secretary of State - Chapter 547, Statutes of 2013.",https://legiscan.com/CA/bill/AB58/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_58&sess=1314&house=A
445126,993,AB59,1,Introduced,2013-01-07,Claims.,"An act to amend Sections 905, 935, and 995.2 of the Government Code, relating to claims.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB59/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_59&sess=1314&house=A
445120,993,AB60,4,Passed,2013-10-03,"Driver's licenses: eligibility: required documentation.","An act to amend, repeal, and add Sections 1653.5, 12800, 12801, and 12801.5 of, and to add Sections 12801.9, 12801.10, and 12801.11 to, the Vehicle Code, relating to driver's licenses.",0,,2013-10-03,"Chaptered by Secretary of State - Chapter 524, Statutes of 2013.",https://legiscan.com/CA/bill/AB60/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_60&sess=1314&house=A
445114,993,AB61,4,Passed,2013-08-12,"Parking: parking meters.","An act to amend, add, and repeal Section 22508.5 of the Vehicle Code, relating to parking meters.",0,,2013-08-12,"Chaptered by Secretary of State - Chapter 71, Statutes of 2013.",https://legiscan.com/CA/bill/AB61/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_61&sess=1314&house=A
445108,993,AB62,1,Introduced,2013-01-07,"State Highway Route 86: relinquishment.","An act to amend Section 386 of the Streets and Highways Code, relating to highways.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB62/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_62&sess=1314&house=A
445102,993,AB63,1,Introduced,2013-01-07,"Electronic monitoring: removing or disabling.","An act to add Section 3010.10 to the Penal Code, relating to electronic monitoring.",0,,2014-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB63/2013,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_63&sess=1314&house=A
