roll_call_id,people_id,vote,vote_desc
1523478,23224,1,Yea
1523478,23906,4,Absent
1523478,25331,4,Absent
1523478,25332,1,Yea
1523478,25333,2,Nay
1523478,25334,2,Nay
1523478,25335,1,Yea
1523478,25336,1,Yea
1523478,25337,2,Nay
1523478,25338,1,Yea
1523478,25339,2,Nay
1523478,25340,1,Yea
1523478,25341,4,Absent
1523478,25342,2,Nay
1523478,25343,1,Yea
1523478,25344,1,Yea
1523478,25345,1,Yea
1523478,25346,1,Yea
1523478,25347,1,Yea
1523478,25348,1,Yea
1523478,25349,1,Yea
1523478,25350,1,Yea
1523478,25351,1,Yea
1523478,25352,2,Nay
1523478,25359,1,Yea
1523478,26421,2,Nay
1523709,14116,1,Yea
1523709,14118,1,Yea
1523709,16287,2,Nay
1523709,16288,1,Yea
1523709,16291,4,Absent
1523709,16293,2,Nay
1523709,18065,1,Yea
1523709,18066,2,Nay
1523709,18067,1,Yea
1523709,18069,2,Nay
1523709,18073,1,Yea
1523709,18078,1,Yea
1523709,19459,1,Yea
1523709,19658,1,Yea
1523709,19716,4,Absent
1523709,19717,1,Yea
1523709,19719,1,Yea
1523709,19720,1,Yea
1523709,19721,1,Yea
1523709,19723,1,Yea
1523709,21717,1,Yea
1523709,21718,2,Nay
1523709,21719,1,Yea
1523709,21723,1,Yea
1523709,22654,4,Absent
1523709,22932,1,Yea
1523709,22948,1,Yea
1523709,23099,1,Yea
1523709,23128,1,Yea
1523709,23137,1,Yea
1523709,23152,4,Absent
1523709,23155,1,Yea
1523709,23202,1,Yea
1523709,23203,2,Nay
1523709,23204,1,Yea
1523709,23205,1,Yea
1523709,23206,2,Nay
1523709,23207,4,Absent
1523709,23208,1,Yea
1523709,23209,4,Absent
1523709,23210,1,Yea
1523709,23211,2,Nay
1523709,23212,1,Yea
1523709,23213,1,Yea
1523709,23214,1,Yea
1523709,23215,1,Yea
1523709,23216,4,Absent
1523709,23217,1,Yea
1523709,23218,2,Nay
1523709,23219,1,Yea
1523709,23220,1,Yea
1523709,23221,1,Yea
1523709,23222,2,Nay
1523709,23223,1,Yea
1523709,23224,1,Yea
1523709,23906,4,Absent
1523709,25331,4,Absent
1523709,25332,1,Yea
1523709,25333,2,Nay
1523709,25334,2,Nay
1523709,25335,1,Yea
1523709,25336,1,Yea
1523709,25337,2,Nay
1523709,25338,1,Yea
1523709,25339,2,Nay
1523709,25340,1,Yea
1523709,25341,4,Absent
1523709,25342,2,Nay
1523709,25343,1,Yea
1523709,25344,1,Yea
1523709,25345,1,Yea
1523709,25346,1,Yea
1523709,25347,1,Yea
1523709,25348,1,Yea
1523709,25349,1,Yea
1523709,25350,1,Yea
1523709,25351,1,Yea
1523709,25352,2,Nay
1523709,25359,1,Yea
1523709,26421,2,Nay
1523719,14116,1,Yea
1523719,14118,1,Yea
1523719,16287,2,Nay
1523719,16288,1,Yea
1523719,16291,4,Absent
1523719,16293,2,Nay
1523719,18065,1,Yea
1523719,18066,2,Nay
1523719,18067,1,Yea
1523719,18069,2,Nay
1523719,18073,1,Yea
1523719,18078,1,Yea
1523719,19459,1,Yea
1523719,19658,1,Yea
1523719,19716,4,Absent
1523719,19717,1,Yea
1523719,19719,1,Yea
1523719,19720,1,Yea
1523719,19721,1,Yea
1523719,19723,1,Yea
1523719,21717,1,Yea
1523719,21718,2,Nay
1523719,21719,1,Yea
1523719,21723,1,Yea
1523719,22654,4,Absent
1523719,22932,1,Yea
1523719,22948,1,Yea
1523719,23099,1,Yea
1523719,23128,1,Yea
1523719,23137,1,Yea
1523719,23152,4,Absent
1523719,23155,1,Yea
1523719,23202,1,Yea
1523719,23203,2,Nay
1523719,23204,1,Yea
1523719,23205,1,Yea
1523719,23206,2,Nay
1523719,23207,4,Absent
1523719,23208,1,Yea
1523719,23209,4,Absent
1523719,23210,1,Yea
1523719,23211,2,Nay
1523719,23212,1,Yea
1523719,23213,1,Yea
1523719,23214,1,Yea
1523719,23215,1,Yea
1523719,23216,4,Absent
1523719,23217,1,Yea
1523719,23218,2,Nay
1523719,23219,1,Yea
1523719,23220,1,Yea
1523719,23221,1,Yea
1523719,23222,2,Nay
1523719,23223,1,Yea
1523719,23224,1,Yea
1523719,23906,4,Absent
1523719,25331,4,Absent
1523719,25332,1,Yea
1523719,25333,2,Nay
1523719,25334,2,Nay
1523719,25335,1,Yea
1523719,25336,1,Yea
1523719,25337,2,Nay
1523719,25338,1,Yea
1523719,25339,2,Nay
1523719,25340,1,Yea
1523719,25341,4,Absent
1523719,25342,2,Nay
1523719,25343,1,Yea
1523719,25344,1,Yea
1523719,25345,1,Yea
1523719,25346,1,Yea
1523719,25347,1,Yea
1523719,25348,1,Yea
1523719,25349,1,Yea
1523719,25350,1,Yea
1523719,25351,1,Yea
1523719,25352,2,Nay
1523719,25359,1,Yea
1523719,26421,2,Nay
1523483,14116,1,Yea
1523483,14118,1,Yea
1523483,16287,2,Nay
1523483,16288,1,Yea
1523483,16291,4,Absent
1523483,16293,2,Nay
1523483,18065,1,Yea
1523483,18066,2,Nay
1523483,18067,1,Yea
1523483,18069,2,Nay
1523483,18073,1,Yea
1523483,18078,1,Yea
1523483,19459,1,Yea
1523483,19658,1,Yea
1523483,19716,4,Absent
1523483,19717,1,Yea
1523483,19719,1,Yea
1523483,19720,1,Yea
1523483,19721,1,Yea
1523483,19723,1,Yea
1523483,21717,1,Yea
1523483,21718,2,Nay
1523483,21719,1,Yea
1523483,21723,1,Yea
1523483,22654,4,Absent
1523483,22932,1,Yea
1523483,22948,1,Yea
1523483,23099,1,Yea
1523483,23128,1,Yea
1523483,23137,1,Yea
1523483,23152,4,Absent
1523483,23155,1,Yea
1523483,23202,1,Yea
1523483,23203,2,Nay
1523483,23204,1,Yea
1523483,23205,1,Yea
1523483,23206,2,Nay
1523483,23207,4,Absent
1523483,23208,1,Yea
1523483,23209,4,Absent
1523483,23210,1,Yea
1523483,23211,2,Nay
1523483,23212,1,Yea
1523483,23213,1,Yea
1523483,23214,1,Yea
1523483,23215,1,Yea
1523483,23216,4,Absent
1523483,23217,1,Yea
1523483,23218,2,Nay
1523483,23219,1,Yea
1523483,23220,1,Yea
1523483,23221,1,Yea
1523483,23222,2,Nay
1523483,23223,1,Yea
1523483,23224,1,Yea
1523483,23906,4,Absent
1523483,25331,4,Absent
1523483,25332,1,Yea
1523483,25333,2,Nay
1523483,25334,2,Nay
1523483,25335,1,Yea
1523483,25336,1,Yea
1523483,25337,2,Nay
1523483,25338,1,Yea
1523483,25339,2,Nay
1523483,25340,1,Yea
1523483,25341,4,Absent
1523483,25342,2,Nay
1523483,25343,1,Yea
1523483,25344,1,Yea
1523483,25345,1,Yea
1523483,25346,1,Yea
1523483,25347,1,Yea
1523483,25348,1,Yea
1523483,25349,1,Yea
1523483,25350,1,Yea
1523483,25351,1,Yea
1523483,25352,2,Nay
1523483,25359,1,Yea
1523483,26421,2,Nay
1523497,14116,1,Yea
1523497,14118,1,Yea
1523497,16287,2,Nay
1523497,16288,1,Yea
1523497,16291,4,Absent
1523497,16293,2,Nay
1523497,18065,1,Yea
1523497,18066,2,Nay
1523497,18067,1,Yea
1523497,18069,2,Nay
1523497,18073,1,Yea
1523497,18078,1,Yea
1523497,19459,1,Yea
1523497,19658,1,Yea
1523497,19716,4,Absent
1523497,19717,1,Yea
1523497,19719,1,Yea
1523497,19720,1,Yea
1523497,19721,1,Yea
1523497,19723,1,Yea
1523497,21717,1,Yea
1523497,21718,2,Nay
1523497,21719,1,Yea
1523497,21723,1,Yea
1523497,22654,4,Absent
1523497,22932,1,Yea
1523497,22948,1,Yea
1523497,23099,1,Yea
1523497,23128,1,Yea
1523497,23137,1,Yea
1523497,23152,4,Absent
1523497,23155,1,Yea
1523497,23202,1,Yea
1523497,23203,2,Nay
1523497,23204,1,Yea
1523497,23205,1,Yea
1523497,23206,2,Nay
1523497,23207,4,Absent
1523497,23208,1,Yea
1523497,23209,4,Absent
1523497,23210,1,Yea
1523497,23211,2,Nay
1523497,23212,1,Yea
1523497,23213,1,Yea
1523497,23214,1,Yea
1523497,23215,1,Yea
1523497,23216,4,Absent
1523497,23217,1,Yea
1523497,23218,2,Nay
1523497,23219,1,Yea
1523497,23220,1,Yea
1523497,23221,1,Yea
1523497,23222,2,Nay
1523497,23223,1,Yea
1523497,23224,1,Yea
1523497,23906,4,Absent
1523497,25331,4,Absent
1523497,25332,1,Yea
1523497,25333,2,Nay
1523497,25334,2,Nay
1523497,25335,1,Yea
1523497,25336,1,Yea
1523497,25337,2,Nay
1523497,25338,1,Yea
1523497,25339,2,Nay
1523497,25340,1,Yea
1523497,25341,4,Absent
1523497,25342,2,Nay
1523497,25343,1,Yea
1523497,25344,1,Yea
1523497,25345,1,Yea
1523497,25346,1,Yea
1523497,25347,1,Yea
1523497,25348,1,Yea
1523497,25349,1,Yea
1523497,25350,1,Yea
1523497,25351,1,Yea
1523497,25352,2,Nay
1523497,25359,1,Yea
1523497,26421,2,Nay
1523445,14116,1,Yea
1523445,14118,1,Yea
1523445,16287,2,Nay
1523445,16288,1,Yea
1523445,16291,4,Absent
1523445,16293,2,Nay
1523445,18065,1,Yea
1523445,18066,2,Nay
1523445,18067,1,Yea
1523445,18069,2,Nay
1523445,18073,1,Yea
1523445,18078,1,Yea
1523445,19459,1,Yea
1523445,19658,1,Yea
1523445,19716,4,Absent
1523445,19717,1,Yea
1523445,19719,1,Yea
1523445,19720,1,Yea
1523445,19721,1,Yea
1523445,19723,1,Yea
1523445,21717,1,Yea
1523445,21718,2,Nay
1523445,21719,1,Yea
1523445,21723,1,Yea
1523445,22654,4,Absent
1523445,22932,1,Yea
1523445,22948,1,Yea
1523445,23099,1,Yea
1523445,23128,1,Yea
1523445,23137,1,Yea
1523445,23152,4,Absent
1523445,23155,1,Yea
1523445,23202,1,Yea
1523445,23203,2,Nay
1523445,23204,1,Yea
1523445,23205,1,Yea
1523445,23206,2,Nay
1523445,23207,4,Absent
1523445,23208,1,Yea
1523445,23209,4,Absent
1523445,23210,1,Yea
1523445,23211,2,Nay
1523445,23212,1,Yea
1523445,23213,1,Yea
1523445,23214,1,Yea
1523445,23215,1,Yea
1523445,23216,4,Absent
1523445,23217,1,Yea
1523445,23218,2,Nay
1523445,23219,1,Yea
1523445,23220,1,Yea
1523445,23221,1,Yea
1523445,23222,2,Nay
1523445,23223,1,Yea
1523445,23224,1,Yea
1523445,23906,4,Absent
1523445,25331,4,Absent
1523445,25332,1,Yea
1523445,25333,2,Nay
1523445,25334,2,Nay
1523445,25335,1,Yea
1523445,25336,1,Yea
1523445,25337,2,Nay
1523445,25338,1,Yea
1523445,25339,2,Nay
1523445,25340,1,Yea
1523445,25341,4,Absent
1523445,25342,2,Nay
1523445,25343,1,Yea
1523445,25344,1,Yea
1523445,25345,1,Yea
1523445,25346,1,Yea
1523445,25347,1,Yea
1523445,25348,1,Yea
1523445,25349,1,Yea
1523445,25350,1,Yea
1523445,25351,1,Yea
1523445,25352,2,Nay
1523445,25359,1,Yea
1523445,26421,2,Nay
1523465,14116,1,Yea
1523465,14118,1,Yea
1523465,16287,2,Nay
1523465,16288,1,Yea
1523465,16291,4,Absent
1523465,16293,2,Nay
1523465,18065,1,Yea
1523465,18066,2,Nay
1523465,18067,1,Yea
1523465,18069,2,Nay
1523465,18073,1,Yea
1523465,18078,1,Yea
1523465,19459,1,Yea
1523465,19658,1,Yea
1523465,19716,4,Absent
1523465,19717,1,Yea
1523465,19719,1,Yea
1523465,19720,1,Yea
1523465,19721,1,Yea
1523465,19723,1,Yea
1523465,21717,1,Yea
1523465,21718,2,Nay
1523465,21719,1,Yea
1523465,21723,1,Yea
1523465,22654,4,Absent
1523465,22932,1,Yea
1523465,22948,1,Yea
1523465,23099,1,Yea
1523465,23128,1,Yea
1523465,23137,1,Yea
1523465,23152,4,Absent
1523465,23155,1,Yea
1523465,23202,1,Yea
1523465,23203,2,Nay
1523465,23204,1,Yea
1523465,23205,1,Yea
1523465,23206,2,Nay
1523465,23207,4,Absent
1523465,23208,1,Yea
1523465,23209,4,Absent
1523465,23210,1,Yea
1523465,23211,2,Nay
1523465,23212,1,Yea
1523465,23213,1,Yea
1523465,23214,1,Yea
1523465,23215,1,Yea
1523465,23216,4,Absent
1523465,23217,1,Yea
1523465,23218,2,Nay
1523465,23219,1,Yea
1523465,23220,1,Yea
1523465,23221,1,Yea
1523465,23222,2,Nay
1523465,23223,1,Yea
1523465,23224,1,Yea
1523465,23906,4,Absent
1523465,25331,4,Absent
1523465,25332,1,Yea
1523465,25333,2,Nay
1523465,25334,2,Nay
1523465,25335,1,Yea
1523465,25336,1,Yea
1523465,25337,2,Nay
1523465,25338,1,Yea
1523465,25339,2,Nay
1523465,25340,1,Yea
1523465,25341,4,Absent
1523465,25342,2,Nay
1523465,25343,1,Yea
1523465,25344,1,Yea
1523465,25345,1,Yea
1523465,25346,1,Yea
1523465,25347,1,Yea
1523465,25348,1,Yea
1523465,25349,1,Yea
1523465,25350,1,Yea
1523465,25351,1,Yea
1523465,25352,2,Nay
1523465,25359,1,Yea
1523465,26421,2,Nay
1523565,14116,1,Yea
1523565,14118,1,Yea
1523565,16287,2,Nay
1523565,16288,1,Yea
1523565,16291,4,Absent
1523565,16293,2,Nay
1523565,18065,1,Yea
1523565,18066,2,Nay
1523565,18067,1,Yea
1523565,18069,2,Nay
1523565,18073,1,Yea
1523565,18078,1,Yea
1523565,19459,1,Yea
1523565,19658,1,Yea
1523565,19716,4,Absent
1523565,19717,1,Yea
1523565,19719,1,Yea
1523565,19720,1,Yea
1523565,19721,1,Yea
1523565,19723,1,Yea
1523565,21717,1,Yea
1523565,21718,2,Nay
1523565,21719,1,Yea
1523565,21723,1,Yea
1523565,22654,4,Absent
1523565,22932,1,Yea
1523565,22948,1,Yea
1523565,23099,1,Yea
1523565,23128,1,Yea
1523565,23137,1,Yea
1523565,23152,4,Absent
1523565,23155,1,Yea
1523565,23202,1,Yea
1523565,23203,2,Nay
1523565,23204,1,Yea
1523565,23205,1,Yea
1523565,23206,2,Nay
1523565,23207,4,Absent
1523565,23208,1,Yea
1523565,23209,4,Absent
1523565,23210,1,Yea
1523565,23211,2,Nay
1523565,23212,1,Yea
1523565,23213,1,Yea
1523565,23214,1,Yea
1523565,23215,1,Yea
1523565,23216,4,Absent
1523565,23217,1,Yea
1523565,23218,2,Nay
1523565,23219,1,Yea
1523565,23220,1,Yea
1523565,23221,1,Yea
1523565,23222,2,Nay
1523565,23223,1,Yea
1523565,23224,1,Yea
1523565,23906,4,Absent
1523565,25331,4,Absent
1523565,25332,1,Yea
1523565,25333,2,Nay
1523565,25334,2,Nay
1523565,25335,1,Yea
1523565,25336,1,Yea
1523565,25337,2,Nay
1523565,25338,1,Yea
1523565,25339,2,Nay
1523565,25340,1,Yea
1523565,25341,4,Absent
1523565,25342,2,Nay
1523565,25343,1,Yea
1523565,25344,1,Yea
1523565,25345,1,Yea
1523565,25346,1,Yea
1523565,25347,1,Yea
1523565,25348,1,Yea
1523565,25349,1,Yea
1523565,25350,1,Yea
1523565,25351,1,Yea
1523565,25352,2,Nay
1523565,25359,1,Yea
1523565,26421,2,Nay
1523508,14116,1,Yea
1523508,14118,1,Yea
1523508,16287,2,Nay
1523508,16288,1,Yea
1523508,16291,4,Absent
1523508,16293,2,Nay
1523508,18065,1,Yea
1523508,18066,2,Nay
1523508,18067,1,Yea
1523508,18069,2,Nay
1523508,18073,1,Yea
1523508,18078,1,Yea
1523508,19459,1,Yea
1523508,19658,1,Yea
1523508,19716,4,Absent
1523508,19717,1,Yea
1523508,19719,1,Yea
1523508,19720,1,Yea
1523508,19721,1,Yea
1523508,19723,1,Yea
1523508,21717,1,Yea
1523508,21718,2,Nay
1523508,21719,1,Yea
1523508,21723,1,Yea
1523508,22654,4,Absent
1523508,22932,1,Yea
1523508,22948,1,Yea
1523508,23099,1,Yea
1523508,23128,1,Yea
1523508,23137,1,Yea
1523508,23152,4,Absent
1523508,23155,1,Yea
1523508,23202,1,Yea
1523508,23203,2,Nay
1523508,23204,1,Yea
1523508,23205,1,Yea
1523508,23206,2,Nay
1523508,23207,4,Absent
1523508,23208,1,Yea
1523508,23209,4,Absent
1523508,23210,1,Yea
1523508,23211,2,Nay
1523508,23212,1,Yea
1523508,23213,1,Yea
1523508,23214,1,Yea
1523508,23215,1,Yea
1523508,23216,4,Absent
1523508,23217,1,Yea
1523508,23218,2,Nay
1523508,23219,1,Yea
1523508,23220,1,Yea
1523508,23221,1,Yea
1523508,23222,2,Nay
1523508,23223,1,Yea
1523508,23224,1,Yea
1523508,23906,4,Absent
1523508,25331,4,Absent
1523508,25332,1,Yea
1523508,25333,2,Nay
1523508,25334,2,Nay
1523508,25335,1,Yea
1523508,25336,1,Yea
1523508,25337,2,Nay
1523508,25338,1,Yea
1523508,25339,2,Nay
1523508,25340,1,Yea
1523508,25341,4,Absent
1523508,25342,2,Nay
1523508,25343,1,Yea
1523508,25344,1,Yea
1523508,25345,1,Yea
1523508,25346,1,Yea
1523508,25347,1,Yea
1523508,25348,1,Yea
1523508,25349,1,Yea
1523508,25350,1,Yea
1523508,25351,1,Yea
1523508,25352,2,Nay
1523508,25359,1,Yea
1523508,26421,2,Nay
1523628,14116,1,Yea
1523628,14118,1,Yea
1523628,16287,2,Nay
1523628,16288,1,Yea
1523628,16291,4,Absent
1523628,16293,2,Nay
1523628,18065,1,Yea
1523628,18066,2,Nay
1523628,18067,1,Yea
1523628,18069,2,Nay
1523628,18073,1,Yea
1523628,18078,1,Yea
1523628,19459,1,Yea
1523628,19658,1,Yea
1523628,19716,4,Absent
1523628,19717,1,Yea
1523628,19719,1,Yea
1523628,19720,1,Yea
1523628,19721,1,Yea
1523628,19723,1,Yea
1523628,21717,1,Yea
1523628,21718,2,Nay
1523628,21719,1,Yea
1523628,21723,1,Yea
1523628,22654,4,Absent
1523628,22932,1,Yea
1523628,22948,1,Yea
1523628,23099,1,Yea
1523628,23128,1,Yea
1523628,23137,1,Yea
1523628,23152,4,Absent
1523628,23155,1,Yea
1523628,23202,1,Yea
1523628,23203,2,Nay
1523628,23204,1,Yea
1523628,23205,1,Yea
1523628,23206,2,Nay
1523628,23207,4,Absent
1523628,23208,1,Yea
1523628,23209,4,Absent
1523628,23210,1,Yea
1523628,23211,2,Nay
1523628,23212,1,Yea
1523628,23213,1,Yea
1523628,23214,1,Yea
1523628,23215,1,Yea
1523628,23216,4,Absent
1523628,23217,1,Yea
1523628,23218,2,Nay
1523628,23219,1,Yea
1523628,23220,1,Yea
1523628,23221,1,Yea
1523628,23222,2,Nay
1523628,23223,1,Yea
1523628,23224,1,Yea
1523628,23906,4,Absent
1523628,25331,4,Absent
1523628,25332,1,Yea
1523628,25333,2,Nay
1523628,25334,2,Nay
1523628,25335,1,Yea
1523628,25336,1,Yea
1523628,25337,2,Nay
1523628,25338,1,Yea
1523628,25339,2,Nay
1523628,25340,1,Yea
1523628,25341,4,Absent
1523628,25342,2,Nay
1523628,25343,1,Yea
1523628,25344,1,Yea
1523628,25345,1,Yea
1523628,25346,1,Yea
1523628,25347,1,Yea
1523628,25348,1,Yea
1523628,25349,1,Yea
1523628,25350,1,Yea
1523628,25351,1,Yea
1523628,25352,2,Nay
1523628,25359,1,Yea
1523628,26421,2,Nay
1523456,14116,1,Yea
1523456,14118,1,Yea
1523456,16287,2,Nay
1523456,16288,1,Yea
1523456,16291,4,Absent
1523456,16293,2,Nay
1523456,18065,1,Yea
1523456,18066,2,Nay
1523456,18067,1,Yea
1523456,18069,2,Nay
1523456,18073,1,Yea
1523456,18078,1,Yea
1523456,19459,1,Yea
1523456,19658,1,Yea
1523456,19716,4,Absent
1523456,19717,1,Yea
1523456,19719,1,Yea
1523456,19720,1,Yea
1523456,19721,1,Yea
1523456,19723,1,Yea
1523456,21717,1,Yea
1523456,21718,2,Nay
1523456,21719,1,Yea
1523456,21723,1,Yea
1523456,22654,4,Absent
1523456,22932,1,Yea
1523456,22948,1,Yea
1523456,23099,1,Yea
1523456,23128,1,Yea
1523456,23137,1,Yea
1523456,23152,4,Absent
1523456,23155,1,Yea
1523456,23202,1,Yea
1523456,23203,2,Nay
1523456,23204,1,Yea
1523456,23205,1,Yea
1523456,23206,2,Nay
1523456,23207,4,Absent
1523456,23208,1,Yea
1523456,23209,4,Absent
1523456,23210,1,Yea
1523456,23211,2,Nay
1523456,23212,1,Yea
1523456,23213,1,Yea
1523456,23214,1,Yea
1523456,23215,1,Yea
1523456,23216,4,Absent
1523456,23217,1,Yea
1523456,23218,2,Nay
1523456,23219,1,Yea
1523456,23220,1,Yea
1523456,23221,1,Yea
1523456,23222,2,Nay
1523456,23223,1,Yea
1523456,23224,1,Yea
1523456,23906,4,Absent
1523456,25331,4,Absent
1523456,25332,1,Yea
1523456,25333,2,Nay
1523456,25334,2,Nay
1523456,25335,1,Yea
1523456,25336,1,Yea
1523456,25337,2,Nay
1523456,25338,1,Yea
1523456,25339,2,Nay
1523456,25340,1,Yea
1523456,25341,4,Absent
1523456,25342,2,Nay
1523456,25343,1,Yea
1523456,25344,1,Yea
1523456,25345,1,Yea
1523456,25346,1,Yea
1523456,25347,1,Yea
1523456,25348,1,Yea
1523456,25349,1,Yea
1523456,25350,1,Yea
1523456,25351,1,Yea
1523456,25352,2,Nay
1523456,25359,1,Yea
1523456,26421,2,Nay
1523513,14116,1,Yea
1523513,14118,1,Yea
1523513,16287,2,Nay
1523513,16288,1,Yea
1523513,16291,4,Absent
1523513,16293,2,Nay
1523513,18065,1,Yea
1523513,18066,2,Nay
1523513,18067,1,Yea
1523513,18069,2,Nay
1523513,18073,1,Yea
1523513,18078,1,Yea
1523513,19459,1,Yea
1523513,19658,1,Yea
1523513,19716,4,Absent
1523513,19717,1,Yea
1523513,19719,1,Yea
1523513,19720,1,Yea
1523513,19721,1,Yea
1523513,19723,1,Yea
1523513,21717,1,Yea
1523513,21718,2,Nay
1523513,21719,1,Yea
1523513,21723,1,Yea
1523513,22654,4,Absent
1523513,22932,1,Yea
1523513,22948,1,Yea
1523513,23099,1,Yea
1523513,23128,1,Yea
1523513,23137,1,Yea
1523513,23152,4,Absent
1523513,23155,1,Yea
1523513,23202,1,Yea
1523513,23203,2,Nay
1523513,23204,1,Yea
1523513,23205,1,Yea
1523513,23206,2,Nay
1523513,23207,4,Absent
1523513,23208,1,Yea
1523513,23209,4,Absent
1523513,23210,1,Yea
1523513,23211,2,Nay
1523513,23212,1,Yea
1523513,23213,1,Yea
1523513,23214,1,Yea
1523513,23215,1,Yea
1523513,23216,4,Absent
1523513,23217,1,Yea
1523513,23218,2,Nay
1523513,23219,1,Yea
1523513,23220,1,Yea
1523513,23221,1,Yea
1523513,23222,2,Nay
1523513,23223,1,Yea
1523513,23224,1,Yea
1523513,23906,4,Absent
1523513,25331,4,Absent
1523513,25332,1,Yea
1523513,25333,2,Nay
1523513,25334,2,Nay
1523513,25335,1,Yea
1523513,25336,1,Yea
1523513,25337,2,Nay
1523513,25338,1,Yea
1523513,25339,2,Nay
1523513,25340,1,Yea
1523513,25341,4,Absent
1523513,25342,2,Nay
1523513,25343,1,Yea
1523513,25344,1,Yea
1523513,25345,1,Yea
1523513,25346,1,Yea
1523513,25347,1,Yea
1523513,25348,1,Yea
1523513,25349,1,Yea
1523513,25350,1,Yea
1523513,25351,1,Yea
1523513,25352,2,Nay
1523513,25359,1,Yea
1523513,26421,2,Nay
1523720,14116,1,Yea
1523720,14118,1,Yea
1523720,16287,2,Nay
1523720,16288,1,Yea
1523720,16291,4,Absent
1523720,16293,2,Nay
1523720,18065,1,Yea
1523720,18066,2,Nay
1523720,18067,1,Yea
1523720,18069,2,Nay
1523720,18073,1,Yea
1523720,18078,1,Yea
1523720,19459,1,Yea
1523720,19658,1,Yea
1523720,19716,4,Absent
1523720,19717,1,Yea
1523720,19719,1,Yea
1523720,19720,1,Yea
1523720,19721,1,Yea
1523720,19723,1,Yea
1523720,21717,1,Yea
1523720,21718,2,Nay
1523720,21719,1,Yea
1523720,21723,1,Yea
1523720,22654,4,Absent
1523720,22932,1,Yea
1523720,22948,1,Yea
1523720,23099,1,Yea
1523720,23128,1,Yea
1523720,23137,1,Yea
1523720,23152,4,Absent
1523720,23155,1,Yea
1523720,23202,1,Yea
1523720,23203,2,Nay
1523720,23204,1,Yea
1523720,23205,1,Yea
1523720,23206,2,Nay
1523720,23207,4,Absent
1523720,23208,1,Yea
1523720,23209,4,Absent
1523720,23210,1,Yea
1523720,23211,2,Nay
1523720,23212,1,Yea
1523720,23213,1,Yea
1523720,23214,1,Yea
1523720,23215,1,Yea
1523720,23216,4,Absent
1523720,23217,1,Yea
1523720,23218,2,Nay
1523720,23219,1,Yea
1523720,23220,1,Yea
1523720,23221,1,Yea
1523720,23222,2,Nay
1523720,23223,1,Yea
1523720,23224,1,Yea
1523720,23906,4,Absent
1523720,25331,4,Absent
1523720,25332,1,Yea
1523720,25333,2,Nay
1523720,25334,2,Nay
1523720,25335,1,Yea
1523720,25336,1,Yea
1523720,25337,2,Nay
1523720,25338,1,Yea
1523720,25339,2,Nay
1523720,25340,1,Yea
1523720,25341,4,Absent
1523720,25342,2,Nay
1523720,25343,1,Yea
1523720,25344,1,Yea
1523720,25345,1,Yea
1523720,25346,1,Yea
1523720,25347,1,Yea
1523720,25348,1,Yea
1523720,25349,1,Yea
1523720,25350,1,Yea
1523720,25351,1,Yea
1523720,25352,2,Nay
1523720,25359,1,Yea
1523720,26421,2,Nay
1523514,14116,1,Yea
1523514,14118,1,Yea
1523514,16287,2,Nay
1523514,16288,1,Yea
1523514,16291,4,Absent
1523514,16293,2,Nay
1523514,18065,1,Yea
1523514,18066,2,Nay
1523514,18067,1,Yea
1523514,18069,2,Nay
1523514,18073,1,Yea
1523514,18078,1,Yea
1523514,19459,1,Yea
1523514,19658,1,Yea
1523514,19716,4,Absent
1523514,19717,1,Yea
1523514,19719,1,Yea
1523514,19720,1,Yea
1523514,19721,1,Yea
1523514,19723,1,Yea
1523514,21717,1,Yea
1523514,21718,2,Nay
1523514,21719,1,Yea
1523514,21723,1,Yea
1523514,22654,4,Absent
1523514,22932,1,Yea
1523514,22948,1,Yea
1523514,23099,1,Yea
1523514,23128,1,Yea
1523514,23137,1,Yea
1523514,23152,4,Absent
1523514,23155,1,Yea
1523514,23202,1,Yea
1523514,23203,2,Nay
1523514,23204,1,Yea
1523514,23205,1,Yea
1523514,23206,2,Nay
1523514,23207,4,Absent
1523514,23208,1,Yea
1523514,23209,4,Absent
1523514,23210,1,Yea
1523514,23211,2,Nay
1523514,23212,1,Yea
1523514,23213,1,Yea
1523514,23214,1,Yea
1523514,23215,1,Yea
1523514,23216,4,Absent
1523514,23217,1,Yea
1523514,23218,2,Nay
1523514,23219,1,Yea
1523514,23220,1,Yea
1523514,23221,1,Yea
1523514,23222,2,Nay
1523514,23223,1,Yea
1523514,23224,1,Yea
1523514,23906,4,Absent
1523514,25331,4,Absent
1523514,25332,1,Yea
1523514,25333,2,Nay
1523514,25334,2,Nay
1523514,25335,1,Yea
1523514,25336,1,Yea
1523514,25337,2,Nay
1523514,25338,1,Yea
1523514,25339,2,Nay
1523514,25340,1,Yea
1523514,25341,4,Absent
1523514,25342,2,Nay
1523514,25343,1,Yea
1523514,25344,1,Yea
1523514,25345,1,Yea
1523514,25346,1,Yea
1523514,25347,1,Yea
1523514,25348,1,Yea
1523514,25349,1,Yea
1523514,25350,1,Yea
1523514,25351,1,Yea
1523514,25352,2,Nay
1523514,25359,1,Yea
1523514,26421,2,Nay
1523439,14116,1,Yea
1523439,14118,1,Yea
1523439,16287,2,Nay
1523439,16288,1,Yea
1523439,16291,4,Absent
1523439,16293,2,Nay
1523439,18065,1,Yea
1523439,18066,2,Nay
1523439,18067,1,Yea
