bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1893405,2172,AB8,1,Introduced,2024-12-02,"Cannabis: cannabinoids: industrial hemp.","An act to amend Sections 26001, 26015, 26031.6, 26036, 26038, 26039.4, 26039.6, 26051.5, 26060, 26067, 26070, 26070.2, 26080, 26100, 26110, 26152, and 26200 of, and to add Sections 22980.6 and 26000.5 to, the Business and Professions Code, to amend Sections 11018.1, 11018.5, 11357.5, 11361, and 111923.3 of the Health and Safety Code, and to amend Sections 34010, 34011.2, 34013, 34013.1, and 34014 of, and to amend and add Section 34016 of, the Revenue and Taxation Code, relating to cannabinoids, and making an appropriation therefor.",451,"Assembly Business and Professions",2025-03-19,"Re-referred to Com. on B. & P.",https://legiscan.com/CA/bill/AB8/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB8
1933305,2172,ABX18,6,Failed,2025-02-03,"Budget Act of 2024.","An act to amend the Budget Act of 2024 (Chs. 22, 35, and 994, Stats. 2024), by amending Section 99.50 of, and by adding Section 11.60 to, that act, relating to the state budget, and to take effect immediately, budget bill.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX18/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB8
1893406,2172,AB9,1,Introduced,2024-12-02,"University of California: California State University: transfer students.","An act to add Sections 66744.3 and 66744.4 to the Education Code, relating to public postsecondary education.",458,"Assembly Higher Education",2025-02-03,"Referred to Com. on Higher ED.",https://legiscan.com/CA/bill/AB9/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB9
1933366,2172,ABX19,6,Failed,2025-02-03,"Budget Act of 2024.","An act to amend the Budget Act of 2024 (Chs. 22, 35, and 994, Stats. 2024), by amending Section 99.50 of, and by adding Section 11.50 to, that act, relating to the state budget, and to take effect immediately, budget bill.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX19/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB9
1939328,2172,ABX110,6,Failed,2025-02-03,"State government: emergency services: nonprofit service providers.","An act to add Section 8596.1 to the Government Code, relating to state government.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX110/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB10
1893345,2172,AB10,1,Introduced,2024-12-02,"California Coastal Commission: consistency determinations: Vandenberg Space Force Base.","An act to add Section 30345 to the Public Resources Code, relating to coastal resources, and declaring the urgency thereof, to take effect immediately.",0,,2024-12-03,"From printer. May be heard in committee January 2.",https://legiscan.com/CA/bill/AB10/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB10
1939327,2172,ABX111,6,Failed,2025-02-03,"Crimes: impeding emergency personnel.","An act to amend Section 402 of the Penal Code, relating to crimes.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX111/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB11
1893346,2172,AB11,1,Introduced,2024-12-02,"The Social Housing Act.","An act to add Title 6.91 (commencing with Section 64900) to the Government Code, relating to housing.",459,"Assembly Housing and Community Development",2025-02-03,"Referred to Com. on H. & C.D.",https://legiscan.com/CA/bill/AB11/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB11
1945215,2172,ABX112,6,Failed,2025-02-03,"Crimes: looting.","An act to amend Section 463 of the Penal Code, relating to crimes.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX112/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB12
1893347,2172,AB12,1,Introduced,2024-12-02,"Low-carbon fuel standard: regulations.","An act to add Section 39617.2 to the Health and Safety Code, relating to air pollution.",466,"Assembly Natural Resources",2025-02-18,"Referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB12/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB12
1893348,2172,AB13,1,Introduced,2024-12-02,"Public Utilities Commission: membership: reports.","An act to amend Sections 301, 303, and 910.1 of, and to add Sections 249, 321.7, and 910.10 to, the Public Utilities Code, relating to the Public Utilities Commission.",449,"Assembly Appropriations",2025-03-27,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 18. Noes 0.) (March 26). Re-referred to Com. on APPR.",https://legiscan.com/CA/bill/AB13/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB13
1949695,2172,ABX113,6,Failed,2025-02-03,"California Global Warming Solutions Act of 2006: scoping plan.","An act to amend Section 38561 of the Health and Safety Code, relating to greenhouse gases.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX113/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB13
1949696,2172,ABX114,6,Failed,2025-02-03,"Generators: air pollution regulations: income tax credits.","An act to amend Section 43018.11 of the Health and Safety Code, and to add and repeal Section 17053.49 of the Revenue and Taxation Code, relating to generators.",0,,2025-02-03,"Died at Desk.",https://legiscan.com/CA/bill/ABX114/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB14
1893349,2172,AB14,1,Introduced,2024-12-02,"Coastal resources: Protecting Blue Whales and Blue Skies Program.","An act to add Chapter 3.3 (commencing with Section 35640) to Division 26.5 of the Public Resources Code, relating to coastal resources.",449,"Assembly Appropriations",2025-04-08,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 14. Noes 0.) (April 7). Re-referred to Com. on APPR.",https://legiscan.com/CA/bill/AB14/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB14
1953110,2172,ABX115,6,Failed,2025-02-03,"Budget Act of 2024.","An act to amend the Budget Act of 2024 (Chs. 22, 35, and 994, Stats. 2024), by amending Section 99.50 of, and by adding Section 5.27 to, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2025-02-04,"From printer.",https://legiscan.com/CA/bill/ABX115/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520261AB15
1893350,2172,AB15,1,Introduced,2024-12-02,"Open unsolved murder: review and reinvestigation.","An act to add Chapter 4 (commencing with Section 11483) to Title 1 of Part 4 of the Penal Code, relating to crimes.",449,"Assembly Appropriations",2025-04-09,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB15/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB15
1893351,2172,AB16,1,Introduced,2024-12-02,"Vote by mail ballots: processing.","An act to amend Sections 15101 and 15104 of the Elections Code, relating to elections.",449,"Assembly Appropriations",2025-04-10,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 0.) (April 9).",https://legiscan.com/CA/bill/AB16/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB16
1893352,2172,AB17,1,Introduced,2024-12-02,"Elections: precinct maps.","An act to add Section 12263 to the Elections Code, relating to elections.",0,,2025-04-10,"Read second time. Ordered to Consent Calendar.",https://legiscan.com/CA/bill/AB17/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB17
1893353,2172,AB18,1,Introduced,2024-12-02,"California Secure Borders Act of 2025.","An act relating to immigration.",0,,2024-12-03,"From printer. May be heard in committee January 2.",https://legiscan.com/CA/bill/AB18/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB18
1893354,2172,AB19,1,Introduced,2024-12-02,"Education expenses: Education Choice and Parental Empowerment Act of 2025.","An act to add Article 19.2 (commencing with Section 69995) to Chapter 2 of Part 42 of Division 5 of Title 3 of the Education Code, and to add Sections 17132.2 and 17210 to the Revenue and Taxation Code, relating to education expenses, and making an appropriation therefor.",469,"Assembly Revenue and Taxation",2025-04-01,"Re-referred to Com. on Rev. & Tax.",https://legiscan.com/CA/bill/AB19/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB19
1893356,2172,AB20,1,Introduced,2024-12-02,"Homelessness: People First Housing Act of 2025.","An act to amend Section 1954.09 of the Civil Code, to amend Section 65660 of the Government Code, to amend Section 50216 of, and to add Chapter 22.5 (commencing with Section 26280) to Division 20 of, the Health and Safety Code, and to amend Sections 5960.31, 8255, and 15771 of, to repeal and add Section 8256 of, and to amend the heading of Chapter 6.5 (commencing with Section 8255) of Division 8 of, the Welfare and Institutions Code, relating to homelessness.",459,"Assembly Housing and Community Development",2025-03-25,"Re-referred to Com. on H. & C.D.",https://legiscan.com/CA/bill/AB20/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB20
1893357,2172,AB21,1,Introduced,2024-12-02,"Common interest developments: association management and meeting procedures.","An act to amend Sections 4360, 4910, 4920, 4935, 4950, 4955, 5100, 5105, 5120, 5145, 5200, 5205, 5230, and 5235 of, and to add Sections 4921 and 4941 to, the Civil Code, relating to common interest developments.",459,"Assembly Housing and Community Development",2025-03-25,"Re-referred to Com. on H. & C.D.",https://legiscan.com/CA/bill/AB21/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB21
1893358,2172,AB22,1,Introduced,2024-12-02,Crime.,"An act to amend Section 290 of the Penal Code, and to amend Sections 653.5, 707.2, 727, 828.1, 1753.3, 1767.1, and 6608.5 of, to add Section 6609.4 to, and to repeal and add Sections 602 and 707 of, the Welfare and Institutions Code, relating to crimes.",468,"Assembly Public Safety",2025-04-02,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB22/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB22
1893359,2172,AB23,1,Introduced,2024-12-02,"The Cost of Living Reduction Act of 2025.","An act to add Chapter 6.6 (commencing with Section 25560) to Division 15 of the Public Resources Code, and to amend Section 739.9 of, and to add Chapter 10 (commencing with Section 8410) to Division 4.1 of, the Public Utilities Code, relating to energy, and making an appropriation therefor.",3620,"Assembly Utilities and Energy",2025-03-26,"Re-referred to Com. on U. & E.",https://legiscan.com/CA/bill/AB23/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB23
1893360,2172,AB24,1,Introduced,2024-12-02,"San Diego Association of Governments: board of directors.","An act to amend Section 132351.1 of the Public Utilities Code, relating to transportation.",465,"Assembly Local Government",2025-04-09,"Re-referred to Com. on L. GOV.",https://legiscan.com/CA/bill/AB24/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB24
1893361,2172,AB25,6,Failed,2025-04-09,"California Voter ID and Election Integrity Act of 2025.","An act to amend Sections 3000.5, 3011, 3019, and 15301 of, to add Sections 2110, 2186, 3019.1, 3019.3, and 14216.5 to, to add Chapter 3 (commencing with Section 3200) to Division 3 of, and to repeal Sections 2111, 2112, and 10005 of, the Elections Code, relating to elections.",0,,2025-04-09,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB25/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB25
1893362,2172,AB26,1,Introduced,2024-12-02,"Eliminate the Politicians’ Perks Act of 2025.","An act relating to the Political Reform Act of 1974.",0,,2024-12-03,"From printer. May be heard in committee January 2.",https://legiscan.com/CA/bill/AB26/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB26
1893363,2172,AB27,1,Introduced,2024-12-02,"Personal Income Tax Law: Corporation Tax Law: Chiquita Canyon elevated temperature landfill event: exclusions.","An act to add Sections 17157.5 and 24309.9 to the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,"Assembly Revenue and Taxation",2025-03-10,"In committee: Set, first hearing. Referred to Rev. & Tax. suspense file.",https://legiscan.com/CA/bill/AB27/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB27
1893364,2172,AB28,1,Introduced,2024-12-02,"Solid waste landfills: subsurface temperatures.","An act to add Section 43031 to the Public Resources Code, relating to solid waste.",466,"Assembly Natural Resources",2025-03-25,"Re-referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB28/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB28
1893365,2172,AB29,1,Introduced,2024-12-02,"Medi-Cal: Adverse Childhood Experiences trauma screenings: providers.","An act to add Section 14105.198 to the Welfare and Institutions Code, relating to public health.",449,"Assembly Appropriations",2025-04-02,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 15. Noes 0.) (April 1). Re-referred to Com. on APPR.",https://legiscan.com/CA/bill/AB29/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB29
1893367,2172,AB30,1,Introduced,2024-12-02,"State Air Resources Board: gasoline specifications: ethanol blends.","An act to add Section 43013.7 to the Health and Safety Code, relating to motor vehicle fuels, and declaring the urgency thereof, to take effect immediately.",449,"Assembly Appropriations",2025-04-09,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB30/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB30
1893368,2172,AB31,1,Introduced,2024-12-02,"Peace officers: tribal police pilot project.","An act to add and repeal Sections 830.83 and 832.55 of, and to add and repeal Article 2.45 (commencing with Section 11073) of Chapter 1 of Title 1 of Part 4 of, the Penal Code, relating to peace officers.",449,"Assembly Appropriations",2025-04-09,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB31/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB31
1893369,2172,AB32,1,Introduced,2024-12-02,"Tribal judges.","An act to amend Section 2166.7 of the Elections Code, to amend Section 217.1 of the Penal Code, and to amend Section 1808.4 of the Vehicle Code, relating to public officials.",449,"Assembly Appropriations",2025-04-09,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB32/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB32
1893370,2172,AB33,1,Introduced,2024-12-02,"Autonomous vehicles.","An act to add Sections 38760, 38761, 38762, and 40010 to the Vehicle Code, relating to autonomous vehicles.",471,"Assembly Transportation",2025-04-02,"Re-referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB33/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB33
1893371,2172,AB34,1,Introduced,2024-12-02,"Air pollution: regulations: consumer costs: review.","An act to amend Section 39602.5 of the Health and Safety Code, relating to air pollution.",466,"Assembly Natural Resources",2025-03-17,"Re-referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB34/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB34
1893372,2172,AB35,1,Introduced,2024-12-02,"California Environmental Quality Act: clean hydrogen transportation projects.","An act to add and repeal Chapter 5.2 (commencing with Section 21162) of Division 13 of the Public Resources Code, relating to environmental quality.",466,"Assembly Natural Resources",2025-02-18,"Referred to Coms. on NAT. RES. and JUD.",https://legiscan.com/CA/bill/AB35/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB35
1893373,2172,AB36,1,Introduced,2024-12-02,"Housing elements: prohousing designation.","An act to amend Section 65589.9 of the Government Code, relating to housing.",465,"Assembly Local Government",2025-04-09,"From committee: Do pass and re-refer to Com. on L. GOV. with recommendation: To Consent Calendar. (Ayes 12. Noes 0.) (April 9). Re-referred to Com. on L. GOV.",https://legiscan.com/CA/bill/AB36/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB36
1893374,2172,AB37,1,Introduced,2024-12-02,"Workforce development: mental health service providers: homelessness.","An act to add Section 14014.5 to the Unemployment Insurance Code, relating to workforce development.",464,"Assembly Labor and Employment",2025-03-17,"Re-referred to Com. on L. & E.",https://legiscan.com/CA/bill/AB37/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB37
1893375,2172,AB38,1,Introduced,2024-12-02,"Crimes: serious and violent felonies.","An act to amend Section 667.5 of the Penal Code, relating to crimes.",468,"Assembly Public Safety",2025-03-20,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB38/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB38
1893376,2172,AB39,1,Introduced,2024-12-02,"General plans: Local Electrification Planning Act.","An act to add Section 65302.13 to the Government Code, relating to local government.",3620,"Assembly Utilities and Energy",2025-04-10,"From committee: Do pass and re-refer to Com. on U. & E. (Ayes 10. Noes 0.) (April 9). Re-referred to Com. on U. & E.",https://legiscan.com/CA/bill/AB39/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB39
1893378,2172,AB40,1,Introduced,2024-12-02,"Emergency services and care.","An act to amend Section 1317.1 of the Health and Safety Code, relating to health care, and declaring the urgency thereof, to take effect immediately.",0,,2025-04-10,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/AB40/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB40
1893379,2172,AB41,1,Introduced,2024-12-02,"State Air Resources Board: regulations: impact estimates: retail gasoline prices: public disclosure.","An act to add Section 39601.6 to the Health and Safety Code, relating to air pollution.",466,"Assembly Natural Resources",2025-02-18,"Referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB41/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB41
1893380,2172,AB42,1,Introduced,2024-12-02,"CalWORKs: CalFresh: eligibility: income and resource exclusions.","An act to add Sections 11157.2 and 18901.09 to the Welfare and Institutions Code, relating to public social services.",449,"Assembly Appropriations",2025-04-09,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB42/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB42
1893381,2172,AB43,1,Introduced,2024-12-02,"Wild and scenic rivers.","An act to amend Section 5093.71 of the Public Resources Code, relating to wild and scenic rivers.",449,"Assembly Appropriations",2025-04-09,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB43/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB43
1893382,2172,AB44,1,Introduced,2024-12-02,"Energy: electrical demand forecasts.","An act to add Section 25403.6 to the Public Resources Code, relating to electricity.",3620,"Assembly Utilities and Energy",2025-04-08,"Re-referred to Com. on U. & E.",https://legiscan.com/CA/bill/AB44/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB44
1893383,2172,AB45,1,Introduced,2024-12-02,"Privacy: health data: location and research.","An act to amend Section 1798.99.90 of, to amend the heading of Title 1.81.49 (commencing with Section 1798.99.90) of Part 4 of Division 3 of, and to add Sections 1798.99.91, 1798.99.92, and 1798.99.93 to, the Civil Code, relating to privacy.",3626,"Assembly Privacy and Consumer Protection",2025-04-10,"Re-referred to Com. on P. & C.P.",https://legiscan.com/CA/bill/AB45/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB45
1893384,2172,AB46,1,Introduced,2024-12-02,Diversion.,"An act to amend Section 1001.36 of the Penal Code, relating to diversion.",468,"Assembly Public Safety",2025-03-11,"Re-referred to Com. on PUB. S.",https://legiscan.com/CA/bill/AB46/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB46
1893385,2172,AB47,1,Introduced,2024-12-02,"Elderly Parole Program.","An act to amend Section 3055 of the Penal Code, relating to parole.",468,"Assembly Public Safety",2025-03-24,"Referred to Com. on PUB. S.",https://legiscan.com/CA/bill/AB47/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB47
1893386,2172,AB48,1,Introduced,2024-12-02,"Education finance: postsecondary education facilities: College Health and Safety Bond Act of 2026.","An act to amend Sections 15102, 15106, 15268, and 15270 of, to add Article 8 (commencing with Section 89800) to Chapter 6 of Part 55 of Division 8 of Title 3 of, to add Article 7 (commencing with Section 92170) to Chapter 2 of Part 57 of Division 9 of Title 3 of, and to add Part 71 (commencing with Section 101200) to Division 14 of Title 3 of, the Education Code, relating to education finance, by providing the funds necessary therefor through an election for the issuance and sale of bonds of the State of California and for the handling and disposition of these funds.",458,"Assembly Higher Education",2025-04-10,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Higher ED. Read second time and amended.",https://legiscan.com/CA/bill/AB48/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB48
1893387,2172,AB49,1,Introduced,2024-12-02,"Schoolsites: immigration enforcement.","An act to amend Section 234.7 of the Education Code, relating to education.",463,"Assembly Judiciary",2025-04-10,"From committee: Amend, and do pass as amended and re-refer to Com. on JUD. (Ayes 7. Noes 2.) (April 9).",https://legiscan.com/CA/bill/AB49/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB49
1893389,2172,AB50,1,Introduced,2024-12-02,"Pharmacists: furnishing contraceptives.","An act to amend Sections 733, 4052, 4052.3, and 4064.5 of the Business and Professions Code, relating to healing arts, and declaring the urgency thereof, to take effect immediately.",449,"Assembly Appropriations",2025-04-08,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB50/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260AB50
