bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1636430,2016,AB7,2,Engrossed,2023-05-31,"Transportation: planning: project selection processes.","An act to amend Section 65072 of, and to add Section 13985 to, the Government Code, relating to transportation.",0,,2023-09-11,"Ordered to inactive file at the request of Senator Blakespear.",https://legiscan.com/CA/bill/AB7/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB7
1636513,2016,ABX17,1,Introduced,2022-12-05,"Natural Resources Agency: water storage projects: permit approval.","An act to add Section 12805.7 to the Government Code, relating to water.",0,,2022-12-05,"Read first time. To print.",https://legiscan.com/CA/bill/ABX17/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=2023202417ABX17
1636431,2016,AB8,2,Engrossed,2023-05-31,"Ticket sellers.","An act to repeal and add Chapter 21 (commencing with Section 22500) of Division 8 of the Business and Professions Code, relating to sales.",0,,2024-08-15,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB8/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB8
1636512,2016,ABX18,1,Introduced,2022-12-05,"Oil refineries: maintenance.","An act relating to oil refineries.",0,,2022-12-05,"Read first time. To print.",https://legiscan.com/CA/bill/ABX18/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=2023202418ABX18
1636432,2016,AB9,6,Failed,2024-02-01,"Greenhouse gases: market-based compliance mechanism.","An act to add Section 38562.3 to the Health and Safety Code, relating to greenhouse gas emissions.",0,,2024-02-01,"Died on inactive file.",https://legiscan.com/CA/bill/AB9/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB9
1636511,2016,ABX19,1,Introduced,2022-12-05,"Labor statistics: annual report.","An act to amend Section 156 of the Labor Code, relating to employment.",0,,2022-12-05,"Read first time. To print.",https://legiscan.com/CA/bill/ABX19/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=2023202419ABX19
1636378,2016,AB10,4,Passed,2023-10-13,"Pupils: body shaming model policy and resources.","An act to add Article 4.7 (commencing with Section 232.7) to Chapter 2 of Part 1 of Division 1 of Title 1 of the Education Code, relating to pupils.",0,,2023-10-13,"Chaptered by Secretary of State - Chapter 791, Statutes of 2023.",https://legiscan.com/CA/bill/AB10/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB10
1636379,2016,AB11,6,Failed,2024-02-01,"Milton Marks “Little Hoover” Commission on California State Government Organization and Economy.","An act to add and repeal Section 8523.5 of the Government Code, relating to state government.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB11/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB11
1636380,2016,AB12,4,Passed,2023-10-11,"Tenancy: security deposits.","An act to amend, repeal, and add Section 1950.5 of the Civil Code, relating to tenancy.",0,,2023-10-11,"Chaptered by Secretary of State - Chapter 733, Statutes of 2023.",https://legiscan.com/CA/bill/AB12/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB12
1636381,2016,AB13,6,Failed,2023-03-20,"Elections: Election Day holiday: voting by mail.","An act to amend Section 7.1 of the Civil Code, to amend Sections 1100, 2170, 3001, 3011, 3015, 3016, 3017, 3020, 3102, 3106, 3110, 3111, 3116.5, 12283, and 14212 of, to add Sections 3006 and 3007 to, to add Chapter 3 (commencing with Section 3200) to Division 3 of, and to repeal Sections 357.5, 3000.5, 3016.7, 3025.5, 3025.7, 4005, 4005.5, 4005.7, 4006, and 4007 of, the Elections Code, and to amend Sections 6700, 19853, and 19853.1 of the Government Code, relating to elections.",0,,2023-03-20,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB13/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB13
1636382,2016,AB14,6,Failed,2024-02-01,"Personal Income Tax: credit: childcare costs.","An act to add and repeal Section 17052.6.1 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB14/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB14
1636383,2016,AB15,6,Failed,2024-01-10,"Public records: parole calculations and inmate release credits.","An act to add Section 7923.611 to the Government Code, relating to public records.",468,"Assembly Public Safety",2024-01-10,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB15/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB15
1636384,2016,AB16,6,Failed,2024-02-01,"Motor Vehicle Fuel Tax Law: adjustment suspension.","An act to amend Section 7360 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB16/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB16
1636385,2016,AB17,6,Failed,2024-02-01,"Personal income tax: rate.","An act to amend Section 17041 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB17/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB17
1636386,2016,AB18,6,Failed,2024-02-01,"Controlled substances.","An act to add Section 11369 to the Health and Safety Code, relating to controlled substances.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB18/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB18
1636387,2016,AB19,2,Engrossed,2023-05-25,"Pupil health: opioid antagonists.","An act to amend Section 49414.3 of the Education Code, relating to pupil health.",0,,2023-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB19/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB19
1636389,2016,AB20,5,Vetoed,2023-10-08,"Postadoption contact agreements: reinstatement of parental rights.","An act to amend Section 8616.5 of the Family Code, and to amend Sections 294, 366.26, 366.3, and 16002 of, and to add Section 366.30 to, the Welfare and Institutions Code, relating to child welfare.",0,,2024-02-12,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB20/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB20
1636390,2016,AB21,6,Failed,2024-02-01,"Peace officers: training.","An act to amend Section 13515.28 of, and to add Section 13515.285 to, the Penal Code, relating to peace officers.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB21/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB21
1636391,2016,AB22,6,Failed,2024-02-01,Mobilehomes.,"An act to amend Section 396 of the Vehicle Code, relating to mobilehomes.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB22/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB22
1636392,2016,AB23,6,Failed,2024-02-01,"Theft: shoplifting: amount.","An act to amend Sections 459.5, 487, and 490.2 of the Penal Code, relating to theft.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB23/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB23
1636393,2016,AB24,6,Failed,2024-02-01,"Emergency response: opioid antagonist kits.","An act to add Chapter 15 (commencing with Section 11860) to Part 2 of Division 10.5 of the Health and Safety Code, relating to emergency response.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB24/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB24
1636394,2016,AB25,2,Engrossed,2023-05-31,"Student financial aid: Middle Class Scholarship Program.","An act to amend Section 70022 of the Education Code, relating to student financial aid.",0,,2023-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB25/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB25
1636395,2016,AB26,6,Failed,2024-02-01,"Personal Income Tax Law: exclusion: federal student loan debt relief plan.","An act to add and repeal Section 17132.12 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB26/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB26
1636396,2016,AB27,6,Failed,2023-03-15,"Sentencing: firearms enhancements.","An act to amend Section 1385 of the Penal Code, relating to sentencing.",468,"Assembly Public Safety",2023-03-15,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB27/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB27
1636397,2016,AB28,4,Passed,2023-09-26,"Firearms and ammunition: excise tax.","An act to amend Sections 26700, 26705, and 30395 of, and to add Chapter 3 (commencing with Section 34400) to Division 12 of Title 4 of Part 6 of, the Penal Code, and to add Part 16 (commencing with Section 36001) to Division 2 of the Revenue and Taxation Code, relating to firearms, and making an appropriation therefor.",0,,2023-09-26,"Chaptered by Secretary of State - Chapter 231, Statutes of 2023.",https://legiscan.com/CA/bill/AB28/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB28
1636398,2016,AB29,6,Failed,2024-02-01,"Firearms: California Do Not Sell List.","An act to add Chapter 6 (commencing with Section 30180) to Division 9 of Title 4 of Part 6 of the Penal Code, relating to firearms.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB29/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB29
1636400,2016,AB30,4,Passed,2023-09-01,"Atmospheric rivers: research: reservoir operations.","An act to amend the heading of Article 8 (commencing with Section 347) of Chapter 2.5 of Division 1 of, and to repeal and add Section 347 of, the Water Code, relating to atmospheric rivers.",0,,2023-09-01,"Chaptered by Secretary of State - Chapter 134, Statutes of 2023.",https://legiscan.com/CA/bill/AB30/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB30
1636401,2016,AB31,6,Failed,2024-02-01,"Public transit: funding.","An act relating to transportation.",0,,2024-02-01,"Died at Desk.",https://legiscan.com/CA/bill/AB31/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB31
1636402,2016,AB32,6,Failed,2024-02-01,"Violent felonies: hate crimes.","An act to amend Section 667.5 of the Penal Code, relating to hate crimes.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB32/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB32
1636403,2016,AB33,4,Passed,2023-10-13,"Fentanyl Misuse and Overdose Prevention Task Force.","An act to add and repeal Section 11455 of the Health and Safety Code, relating to controlled substances, and declaring the urgency thereof, to take effect immediately.",0,,2023-10-13,"Chaptered by Secretary of State - Chapter 887, Statutes of 2023.",https://legiscan.com/CA/bill/AB33/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB33
1636404,2016,AB34,4,Passed,2023-10-07,"Elections: County of Orange Citizens Redistricting Commission.","An act to add Chapter 6.9 (commencing with Section 21580) to Division 21 of the Elections Code, relating to elections.",0,,2023-10-07,"Chaptered by Secretary of State - Chapter 315, Statutes of 2023.",https://legiscan.com/CA/bill/AB34/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB34
1636405,2016,AB35,6,Failed,2024-02-01,"Personal Income Tax Law: exclusion: student loan debt.","An act to amend Section 17144.8 of the Revenue and Taxation Code, relating to taxation.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB35/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB35
1636406,2016,AB36,6,Failed,2024-02-01,"Domestic violence protective orders: possession of a firearm.","An act to amend Sections 527.6, 527.8, 527.85, and 527.9 of the Code of Civil Procedure, to amend Section 6389 of the Family Code, to amend Sections 1524 and 29825 of the Penal Code, and to amend Section 15657.03 of the Welfare and Institutions Code, relating to firearms.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB36/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB36
1636407,2016,AB37,5,Vetoed,2023-10-08,"Political Reform Act of 1974: campaign funds: security expenses.","An act to amend Section 89519 of, and to repeal and add Section 89517.5 of, the Government Code, relating to the Political Reform Act of 1974.",0,,2024-01-29,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB37/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB37
1636408,2016,AB38,2,Engrossed,2023-05-25,"Light pollution control.","An act to add Chapter 12 (commencing with Section 11900) to Part 1 of Division 3 of Title 2 of the Government Code, relating to state government.",0,,2023-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB38/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB38
1636409,2016,AB39,4,Passed,2023-10-13,"Digital financial asset businesses: regulatory oversight.","An act to add Division 1.25 (commencing with Section 3101) to the Financial Code, relating to financial regulation.",0,,2023-10-13,"Chaptered by Secretary of State - Chapter 792, Statutes of 2023.",https://legiscan.com/CA/bill/AB39/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB39
1636411,2016,AB40,4,Passed,2023-10-13,"Emergency medical services.","An act to add Sections 1797.120.5, 1797.120.6, and 1797.120.7 to the Health and Safety Code, relating to emergency services.",0,,2023-10-13,"Chaptered by Secretary of State - Chapter 793, Statutes of 2023.",https://legiscan.com/CA/bill/AB40/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB40
1636412,2016,AB41,5,Vetoed,2023-10-08,"Telecommunications: The Digital Equity in Video Franchising Act of 2023.","An act to amend Sections 5800, 5810, 5820, 5830, 5840, 5850, 5860, 5890, 5895, and 5900 of, to amend the heading of Division 2.5 (commencing with Section 5800) of, and to add Section 5841 to, the Public Utilities Code, relating to telecommunications.",0,,2024-02-01,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB41/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB41
1636413,2016,AB42,4,Passed,2023-10-10,"Tiny homes: temporary sleeping cabins: fire sprinkler requirements.","An act to add and repeal Section 17922.4 of the Health and Safety Code, relating to housing.",0,,2023-10-10,"Chaptered by Secretary of State - Chapter 725, Statutes of 2023.",https://legiscan.com/CA/bill/AB42/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB42
1636414,2016,AB43,4,Passed,2023-10-07,"Greenhouse gas emissions: building materials: embodied carbon trading system.","An act to amend Section 38561.3 of, and to add Section 38561.6 to, the Health and Safety Code, relating to greenhouse gas emissions.",0,,2023-10-07,"Chaptered by Secretary of State - Chapter 316, Statutes of 2023.",https://legiscan.com/CA/bill/AB43/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB43
1636415,2016,AB44,4,Passed,2023-10-10,"California Law Enforcement Telecommunications System: tribal police.","An act to add Section 15168 to the Government Code, relating to tribal police.",0,,2023-10-10,"Chaptered by Secretary of State - Chapter 638, Statutes of 2023.",https://legiscan.com/CA/bill/AB44/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB44
1636416,2016,AB45,2,Engrossed,2023-05-31,"Coastal resources: coastal development permits: blue carbon demonstration projects.","An act to add Sections 30100.3 and 30237 to the Public Resources Code, relating to coastal resources.",0,,2023-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB45/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB45
1636417,2016,AB46,2,Engrossed,2023-05-22,"Personal income taxes: exclusion: Military Services Retirement and Surviving Spouse Benefit Payment Act.","An act to add and repeal Sections 17132.9 and 17132.10 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-08-15,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB46/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB46
1636418,2016,AB47,6,Failed,2024-02-01,"Pelvic floor physical therapy coverage.","An act to add Section 1367.623 to the Health and Safety Code, and to add Section 10119.55 to the Insurance Code, relating to health care coverage.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB47/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB47
1636419,2016,AB48,4,Passed,2023-10-13,"Nursing Facility Resident Informed Consent Protection Act of 2023.","An act to amend Section 1599.1 of, and to add Section 1599.15 to, the Health and Safety Code, relating to nursing facilities.",0,,2023-10-13,"Chaptered by Secretary of State - Chapter 794, Statutes of 2023.",https://legiscan.com/CA/bill/AB48/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB48
1636420,2016,AB49,6,Failed,2024-02-01,"Affordable housing.","An act relating to housing.",0,,2024-02-01,"Died at Desk.",https://legiscan.com/CA/bill/AB49/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB49
1636422,2016,AB50,4,Passed,2023-10-07,"Public utilities: timely service: customer energization.","An act to add Section 933.5 to the Public Utilities Code, relating to public utilities.",0,,2023-10-07,"Chaptered by Secretary of State - Chapter 317, Statutes of 2023.",https://legiscan.com/CA/bill/AB50/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB50
1636423,2016,AB51,4,Passed,2024-09-26,"Early childcare and education: California state preschool program.","An act to add Section 8222 to the Education Code, relating to early childcare and education.",0,,2024-09-26,"Chaptered by Secretary of State - Chapter 618, Statutes of 2024.",https://legiscan.com/CA/bill/AB51/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB51
1636424,2016,AB52,5,Vetoed,2024-09-20,"Income tax credit: sales and use taxes paid: manufacturing equipment: research and development equipment.","An act to add and repeal Sections 17053.90 and 23623 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-09-20,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB52/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB52
1636425,2016,AB53,6,Failed,2024-02-01,"Motor Vehicle Fuel Tax Law: suspension of tax.","An act to amend Sections 7360, 7362, 7363, and 7364 of, and to add Section 7374 to, the Revenue and Taxation Code, relating to taxation, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB53/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB53
1636426,2016,AB54,6,Failed,2024-02-01,"Department of Food and Agriculture: research funding: winegrapes: smoke exposure.","An act to add and repeal Section 415 of the Food and Agricultural Code, relating to wine.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB54/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB54
1636427,2016,AB55,6,Failed,2024-02-01,"Medi-Cal: workforce adjustment for ground ambulance transports.","An act to amend Section 14129.3 of, and to add Section 14105.198 to, the Welfare and Institutions Code, relating to Medi-Cal.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB55/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB55
1636428,2016,AB56,4,Passed,2023-10-08,"Victim’s compensation: emotional injuries.","An act to amend Section 13955 of the Government Code, relating to victim’s compensation, and making an appropriation therefor.",0,,2023-10-08,"Chaptered by Secretary of State - Chapter 512, Statutes of 2023.",https://legiscan.com/CA/bill/AB56/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB56
1636977,2016,AB57,5,Vetoed,2023-10-08,"California Pocket Forest Initiative.","An act to add and repeal Chapter 2.1 (commencing with Section 4799.12.2) of Part 2.5 of Division 4 of the Public Resources Code, relating to forests.",0,,2024-01-30,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB57/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB57
1636978,2016,AB58,4,Passed,2023-10-08,"Deferred entry of judgment pilot program.","An act to amend Section 1000.7 of the Penal Code, relating to diversion.",0,,2023-10-08,"Chaptered by Secretary of State - Chapter 418, Statutes of 2023.",https://legiscan.com/CA/bill/AB58/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB58
1636979,2016,AB59,6,Failed,2024-02-01,"Taxation: renter’s credit.","An act to amend Section 17053.5 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2024-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB59/2023,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202320240AB59
