bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
212631,82,AB14,1,Introduced,2010-12-06,"Redevelopment: Fremont Redevelopment Agency.","An act relating to redevelopment.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB14/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_14&sess=1112&house=A
212705,82,ABX14,1,Introduced,2010-12-06,"Regulations: effective date.","An act to amend Section 11343.4 of the Government Code, relating to regulations.",0,,2011-09-12,"Died at Desk.",https://legiscan.com/CA/bill/ABX14/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_4&sess=1112&house=A
212632,82,AB15,1,Introduced,2010-12-06,"Workforce development: California Renewable Energy","An act to add Section 14013.5 to the Unemployment Insurance Code, relating to workforce development.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB15/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_15&sess=1112&house=A
212706,82,ABX15,1,Introduced,2010-12-06,"Regulations: legislative notice.","An act to amend Section 11346.4 of the Government Code, relating to regulations.",0,,2011-09-12,"Died at Desk.",https://legiscan.com/CA/bill/ABX15/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_5&sess=1112&house=A
212633,82,AB16,4,Passed,2012-09-21,"High-Speed Rail Authority.","An act to add Section 185036.1 to the Public Utilities Code, relating to high-speed rail.",0,,2012-09-21,"Chaptered by Secretary of State - Chapter 413, Statutes of 2012.",https://legiscan.com/CA/bill/AB16/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_16&sess=1112&house=A
212707,82,ABX16,1,Introduced,2010-12-06,"Regulations: economic impacts review.","An act to amend Section 11357 of the Government Code, relating to regulations.",0,,2011-09-12,"Died at Desk.",https://legiscan.com/CA/bill/ABX16/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_6&sess=1112&house=A
212634,82,AB17,2,Engrossed,2012-01-30,"Municipal water districts: board of directors.","An act to amend Section 71253 of the Water Code, relating to municipal water districts, and declaring the urgency thereof, to take effect immediately.",0,,2012-08-20,"Read second time and amended. Ordered to third reading.",https://legiscan.com/CA/bill/AB17/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_17&sess=1112&house=A
212708,82,ABX17,1,Introduced,2010-12-06,"General Fund: fines.","An act to amend Section 13332.18 of, and to add Section 13332.185 to, the Government Code, relating to the General Fund.",0,,2011-09-12,"Died at Desk.",https://legiscan.com/CA/bill/ABX17/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_7&sess=1112&house=A
212635,82,AB18,5,Vetoed,2012-09-19,"Education finance: California Task Force on School","An act to add and repeal Chapter 5 (commencing with Section 33625) of Part 20 of Division 2 of Title 2 of the Education Code, relating to education finance.",0,,2012-09-19,"Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/AB18/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_18&sess=1112&house=A
212709,82,ABX18,1,Introduced,2010-12-06,"Transportation bond funds.","An act to amend Section 8879.61 of the Government Code, relating to transportation, and declaring the urgency thereof, to take effect immediately.",0,,2011-09-12,"Died at Desk.",https://legiscan.com/CA/bill/ABX18/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_8&sess=1112&house=A
212636,82,AB19,1,Introduced,2010-12-06,"Building standards: water meters: multiunit structures.","An act to add Chapter 8.5 (commencing with Section 537) to Division 1 of the Water Code, relating to water.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB19/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_19&sess=1112&house=A
212710,82,ABX19,1,Introduced,2010-12-13,"Taxation: vehicle license fees.","An act to amend Section 10752.2 of the Revenue and Taxation Code, relating to taxation, and making an appropriation therefor.",0,,2011-09-12,"Died at Desk.",https://legiscan.com/CA/bill/ABX19/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx1_9&sess=1112&house=A
212637,82,AB20,1,Introduced,2010-12-06,"Construction defect actions: attorneys.","An act to add Section 6106.4 to the Business and Professions Code, relating to construction defects.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB20/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_20&sess=1112&house=A
212638,82,AB21,1,Introduced,2010-12-06,"State Budget: key liabilities.","An act to amend Section 13337 of the Government Code, relating to state fiscal affairs.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB21/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_21&sess=1112&house=A
212639,82,AB22,4,Passed,2011-10-09,"Employment: credit reports.","An act to amend Section 1785.20.5 of the Civil Code, and to add Chapter 3.6 (commencing with Section 1024.5) to Part 2 of Division 2 of the Labor Code, relating to employment.",0,,2011-10-09,"Chaptered by Secretary of State - Chapter 724, Statutes of 2011.",https://legiscan.com/CA/bill/AB22/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_22&sess=1112&house=A
212640,82,AB23,4,Passed,2011-07-25,"Local agency meetings: simultaneous meetings:","An act to add Section 54952.3 to the Government Code, relating to local government.",0,,2011-07-25,"Chaptered by Secretary of State - Chapter 91, Statutes of 2011.",https://legiscan.com/CA/bill/AB23/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_23&sess=1112&house=A
212641,82,AB24,1,Introduced,2010-12-06,"California Postsecondary Education Commission:","An act to add Section 66907 to the Education Code, relating to postsecondary education.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB24/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_24&sess=1112&house=A
212642,82,AB25,4,Passed,2011-10-04,"School districts: athletics: concussions and head","An act to add Section 49475 to the Education Code, relating to athletics.",0,,2011-10-04,"Chaptered by Secretary of State - Chapter 456, Statutes of 2011.",https://legiscan.com/CA/bill/AB25/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_25&sess=1112&house=A
212643,82,AB26,1,Introduced,2010-12-06,"Illegal immigrants.","An act to add Section 53069.63 to the Government Code, to add Part 5.5 (commencing with Section 1550) to Division 2 of the Labor Code, and to add Sections 653.65, 653.67, 653.69, 653.71, 653.73, and 653.74 to the Penal Code, relating to illegal immigrants.",0,,2011-05-26,"From committee without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB26/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_26&sess=1112&house=A
212644,82,AB27,1,Introduced,2010-12-06,"State budget.","An act to amend Sections 13320 and 13321 of, and to add Section 9026.7 to, the Government Code, relating to the state budget.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB27/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_27&sess=1112&house=A
212645,82,AB28,4,Passed,2011-09-26,"Governmental reorganization.","An act to amend Sections 9148, 9148.6, and 9148.8 of, to repeal Section 3119.2 of, and to repeal Article 2 (commencing with Section 3113) of Chapter 8.5 of Division 4 of Title 1 of, the Government Code, and to amend Sections 4004, 8000, 8001, and 8052 of, to repeal Sections 495, 8002, and 8051 of, and to repeal Chapter 3 (commencing with Section 2600) of Division 2 of, the Vehicle Code, relating to governmental reorganization.",0,,2011-09-26,"Chaptered by Secretary of State - Chapter 315, Statutes of 2011.",https://legiscan.com/CA/bill/AB28/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_28&sess=1112&house=A
212646,82,AB29,4,Passed,2011-10-06,"Governor's Office of Business and Economic Development.","An act to add Chapter 1.6 (commencing with Section 12096) to Part 2 of Division 3 of Title 2 of, and to repeal Article 7 (commencing with Section 65054) of Chapter 1.5 of Division 1 of Title 7 of, the Government Code, relating to economic development.",0,,2011-10-06,"Chaptered by Secretary of State - Chapter 475, Statutes of 2011.",https://legiscan.com/CA/bill/AB29/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_29&sess=1112&house=A
212647,82,AB30,1,Introduced,2010-12-06,"Health facilities: security plans.","An act to amend Sections 1257.7 and 1257.8 of the Health and Safety Code, and to amend Section 6030 of the Penal Code, relating to health facilities.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB30/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_30&sess=1112&house=A
212648,82,AB31,1,Introduced,2010-12-06,"Land use: high-speed rail: local master plan.","An act to amend Sections 53395.1 and 65080 of, to add Sections 53395.8 and 65460.2.5 to, and to add Chapter 9.5 (commencing with Section 66050) to Division 1 of Title 7 of, the Government Code, relating to land use.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB31/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_31&sess=1112&house=A
212649,82,AB32,1,Introduced,2010-12-06,"Office of Small Business Advocate: entrepreneurship.","An act to add Section 65054.10 to the Government Code, relating to the Office of Small Business Advocate.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB32/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_32&sess=1112&house=A
212650,82,AB33,1,Introduced,2010-12-06,"County board of supervisors: vacancy: appointment.","An act to amend Section 25060 of the Government Code, relating to local government.",0,,2011-05-16,"From committee without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/AB33/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_33&sess=1112&house=A
212651,82,AB34,1,Introduced,2010-12-06,"Solid waste compost facilities: odor.","An act to add Article 1.3 (commencing with Section 43223) to Chapter 2 of Part 4 of Division 30 of the Public Resources Code, relating to solid waste.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB34/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_34&sess=1112&house=A
212652,82,AB35,2,Engrossed,2011-06-01,"State property: 32nd District Agricultural Association.","An act to add Section 3884.05 to the Food and Agricultural Code, relating to state property.",0,,2011-06-30,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB35/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_35&sess=1112&house=A
212653,82,AB36,4,Passed,2011-04-07,"Income and employment taxes: federal conformity: Health","An act to amend Section 23701i of, and to add Sections 17131.7 and 17201.1 to, the Revenue and Taxation Code, and to add Section 938.4 to the Unemployment Insurance Code, relating to taxation, to take effect immediately, tax levy.",0,,2011-04-07,"Chaptered by Secretary of State - Chapter 17, Statutes of 2011.",https://legiscan.com/CA/bill/AB36/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_36&sess=1112&house=A
212654,82,AB37,1,Introduced,2010-12-06,"Smart grid deployment: smart meters.","An act to add Section 8370 to the Public Utilities Code, relating to electricity, and declaring the urgency thereof, to take effect immediately.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB37/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_37&sess=1112&house=A
212655,82,AB38,5,Vetoed,2011-10-09,"Banking: underserved communities.","An act to add Division 18 (commencing with Section 40001) to the Financial Code, relating to banking development districts.",0,,2011-10-09,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB38/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_38&sess=1112&house=A
212656,82,AB39,1,Introduced,2010-12-06,"Special education: funding.","An act relating to special education, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB39/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_39&sess=1112&house=A
212657,82,AB40,4,Passed,2012-09-27,"Elder and dependent adult abuse: reporting.","An act to amend Sections 15630 and 15631 of, and to add Section 15610.67 to, the Welfare and Institutions Code, relating to elder and dependent adult abuse.",0,,2012-09-27,"Chaptered by Secretary of State - Chapter 659, Statutes of 2012.",https://legiscan.com/CA/bill/AB40/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_40&sess=1112&house=A
212658,82,AB41,4,Passed,2012-09-27,"High-Speed Rail Authority: conflicts of interest:","An act to amend Section 87200 of the Government Code, and to add Section 185034.5 to the Public Utilities Code, relating to conflicts of interest, and declaring the urgency thereof, to take effect immediately.",0,,2012-09-27,"Chaptered by Secretary of State - Chapter 626, Statutes of 2012.",https://legiscan.com/CA/bill/AB41/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_41&sess=1112&house=A
212659,82,AB42,4,Passed,2011-10-04,"State parks.","An act to add and repeal Section 5080.42 of the Public Resources Code, relating to state parks.",0,,2011-10-04,"Chaptered by Secretary of State - Chapter 450, Statutes of 2011.",https://legiscan.com/CA/bill/AB42/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_42&sess=1112&house=A
212660,82,AB43,2,Engrossed,2012-01-23,"Medi-Cal: eligibility.","An act to amend Section 12698.30 of the Insurance Code, and to amend Sections 14005.31, 14005.32, and 14132 of, to amend and repeal Sections 14011.16 and 14011.17 of, to amend, repeal, and add Sections 14005.18, 14005.28, 14005.30, 14005.37, and 14012 of, to add Sections 14005.60, 14005.62, 14005.63, 14005.64, 14132.02, and 15926.2 to, and to repeal Section 14008.85 of, the Welfare and Institutions Code, relating to health.",0,,2012-08-27,"Read second time. Ordered to third reading. Ordered to inactive file at the request of Senator Padilla.",https://legiscan.com/CA/bill/AB43/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_43&sess=1112&house=A
212661,82,AB44,4,Passed,2011-09-29,"Inmates: release: notification.","An act to amend Section 3058.6 of the Penal Code, relating to inmates.",0,,2011-09-29,"Chaptered by Secretary of State - Chapter 355, Statutes of 2011.",https://legiscan.com/CA/bill/AB44/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_44&sess=1112&house=A
212662,82,AB45,4,Passed,2012-09-23,"Charter-party carriers of passengers: alcoholic","An act to amend Section 5384.5 of, to add Section 5355.5 to, and to repeal and add Section 5384.1 of, the Public Utilities Code, and to amend Section 23229.1 of, and to add Section 40000.20 to, the Vehicle Code, relating to charter-party carriers of passengers.",0,,2012-09-23,"Chaptered by Secretary of State - Chapter 461, Statutes of 2012.",https://legiscan.com/CA/bill/AB45/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_45&sess=1112&house=A
212663,82,AB46,2,Engrossed,2011-04-28,"Local government: cities.","An act to add Section 56668.6 to the Government Code, relating to local government.",0,,2011-08-29,"Read third time. Refused passage. (Ayes 13. Noes 17. Page 2084.).",https://legiscan.com/CA/bill/AB46/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_46&sess=1112&house=A
212664,82,AB47,5,Vetoed,2011-10-08,"Schools: open enrollment.","An act to amend Sections 48352 and 48356 of the Education Code, relating to school enrollment.",0,,2011-10-08,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB47/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_47&sess=1112&house=A
212665,82,AB48,1,Introduced,2010-12-06,"Teachers: best practices teacher evaluation.","An act to add Article 13 (commencing with Section 44670) to Chapter 3 of Part 25 of Division 3 of Title 2 of the Education Code, relating to teachers.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB48/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_48&sess=1112&house=A
212666,82,AB49,1,Introduced,2010-12-06,"Development: expedited permit review.","An act to add Sections 65923, 65923.1, 65923.2, 65923.3, and 65923.4 to, and to add Article 4 (commencing with Section 65946) and Article 4.5 (commencing with Section 65948) to Chapter 4.5 of Division 1 of Title 7 of, the Government Code, relating to development, and declaring the urgency thereof, to take effect immediately.",0,,2012-02-01,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB49/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_49&sess=1112&house=A
212667,82,AB50,4,Passed,2011-04-07,"Income and corporation taxes: gross income: exclusion:","An act to amend Sections 17207.8 and 24347.10 of, and to add Sections 17131.10 and 18154 to, the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2011-04-07,"Chaptered by Secretary of State - Chapter 18, Statutes of 2011.",https://legiscan.com/CA/bill/AB50/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_50&sess=1112&house=A
212668,82,AB51,2,Engrossed,2011-06-02,"Payroll cards.","An act to amend Sections 215, 225.5, and 226 of, and to add Section 213.5 to, the Labor Code, relating to payroll cards.",0,,2011-07-06,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB51/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_51&sess=1112&house=A
212669,82,AB52,2,Engrossed,2011-06-02,"Health care coverage: rate approval.","An act to amend Section 1386 of, and to add Article 6.1 (commencing with Section 1385.001) to Chapter 2.2 of Division 2 of, the Health and Safety Code, and to add Article 4.4 (commencing with Section 10180.1) to Chapter 1 of Part 2 of Division 2 of the Insurance Code, relating to health care coverage.",0,,2011-09-01,"Ordered to inactive file at the request of Senator Leno.",https://legiscan.com/CA/bill/AB52/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_52&sess=1112&house=A
212670,82,AB53,4,Passed,2012-09-21,"Insurers: procurement contracts: minority, women, and","An act to add and repeal Article 10.2 (commencing with Section 927) of Chapter 1 of Part 2 of Division 1 of the Insurance Code, relating to insurers.",0,,2012-09-21,"Chaptered by Secretary of State - Chapter 414, Statutes of 2012.",https://legiscan.com/CA/bill/AB53/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_53&sess=1112&house=A
212671,82,AB54,4,Passed,2011-10-07,"Drinking water.","An act to amend Section 14300 of, and to add Sections 14300.5, 14301.1, 14301.2, and 14301.3 to, the Corporations Code, to amend Sections 56375 and 56430 of the Government Code, and to add Section 116760.65 to, and to add Article 12 (commencing with Section 116755) to Chapter 4 of Part 12 of Division 104 of, the Health and Safety Code, relating to drinking water.",0,,2011-10-07,"Chaptered by Secretary of State - Chapter 512, Statutes of 2011.",https://legiscan.com/CA/bill/AB54/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_54&sess=1112&house=A
212672,82,AB55,4,Passed,2011-08-03,"Unemployment compensation: employer: motion picture","An act to amend Section 679 of the Unemployment Insurance Code, relating to unemployment insurance.",0,,2011-08-03,"Chaptered by Secretary of State - Chapter 160, Statutes of 2011.",https://legiscan.com/CA/bill/AB55/2011,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_55&sess=1112&house=A
