bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1132067,1624,AB11,6,Failed,2020-02-03,"Community Redevelopment Law of 2019.","An act to add Section 41202.7 to the Education Code, and to amend Section 53993 of, and to add Title 23 (commencing with Section 100600) to, the Government Code, relating to redevelopment.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB11/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB11
1131972,1624,AB12,4,Passed,2019-10-11,"Firearms: gun violence restraining orders.","An act to amend, repeal, and add Sections 18109, 18120, 18160, 18170, 18175, 18180, 18185, 18190, and 18197 of the Penal Code, relating to firearms.",0,,2019-10-11,"Chaptered by Secretary of State - Chapter 724, Statutes of 2019.",https://legiscan.com/CA/bill/AB12/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB12
1131991,1624,AB13,6,Failed,2020-02-03,"Education finance: Higher Education Facilities Bond Act of 2020.","An act to add Part 70.5 (commencing with Section 101300) to Division 14 of Title 3 of the Education Code, relating to education finance, by providing the funds necessary therefor through an election for the issuance and sale of bonds of the State of California and for the handling and disposition of those funds.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB13/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB13
1131878,1624,AB14,6,Failed,2020-02-03,"Multifamily Housing Program: homeless youths: homeless families.","An act to amend Section 50675.1 of, and to add Section 50675.15 to, the Health and Safety Code, relating to housing, and making an appropriation therefor.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB14/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB14
1132022,1624,AB15,2,Engrossed,2019-05-23,"Student financial aid: California Kids Investment and Development Savings Program.","An act to amend Section 69996.3 of the Education Code, and to amend Section 102425 of the Health and Safety Code, relating to student financial aid, and making an appropriation therefor.",489,"Senate Rules",2020-07-27,"Re-referred to Com. on RLS.",https://legiscan.com/CA/bill/AB15/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB15
1131908,1624,AB16,5,Vetoed,2019-10-13,"Homeless children and youths: reporting.","An act to add Sections 48851, 48851.5, 48852.6, and 48857 to the Education Code, relating to homeless children and youths.",0,,2020-01-21,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB16/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB16
1131994,1624,AB17,4,Passed,2019-09-05,"Elections: vote by mail ballots.","An act to amend Section 14002 of, and add Sections 14004 and 18503 to, the Elections Code, relating to elections.",0,,2019-09-05,"Chaptered by Secretary of State - Chapter 223, Statutes of 2019.",https://legiscan.com/CA/bill/AB17/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB17
1132050,1624,AB18,6,Failed,2020-02-03,"Firearms and ammunition: excise tax.","An act to add Title 10.2 (commencing with Section 14130) to Part 4 of the Penal Code, and to add Part 16 (commencing with Section 36001) to Division 2 of the Revenue and Taxation Code, relating to firearms, and making an appropriation therefor.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB18/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB18
1132017,1624,AB19,6,Failed,2020-02-03,"Forestry and fire protection: local assistance grant program: fire prevention activities: street and road vegetation management.","An act relating to forestry and fire protection, and making an appropriation therefor.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB19/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB19
1131925,1624,AB20,6,Failed,2020-02-03,"Computer science strategic implementation plan: California Computer Science Coordinator.","An act to add Section 53314.5 to the Education Code, relating to school curriculum.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB20/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB20
1131926,1624,AB21,6,Failed,2020-02-03,"Driver’s licenses: veteran designation.","An act to amend Section 12811 of, and to amend and repeal Section 14901.1 of, the Vehicle Code, relating to driver’s licenses, and declaring the urgency thereof, to take effect immediately.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB21/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB21
1131880,1624,AB22,6,Failed,2020-02-03,"Housing: children and families.","An act to add Section 8258.1 to the Welfare and Institutions Code, relating to housing.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB22/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB22
1132042,1624,AB23,5,Vetoed,2019-10-12,"Governor’s Office of Business and Economic Development: Business Workforce Coordination Unit.","An act to add Sections 12100.40 and 12100.41 to the Government Code, relating to economic development.",0,,2020-01-21,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB23/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB23
1132069,1624,AB24,6,Failed,2020-02-03,"Personal income taxes: Targeted Child Tax Credit.","An act to add and repeal Section 17053.75 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB24/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB24
1132057,1624,AB25,4,Passed,2019-10-11,"California Consumer Privacy Act of 2018.","An act to amend Sections 1798.130 and 1798.145 of the Civil Code, relating to consumer privacy.",0,,2019-10-11,"Chaptered by Secretary of State - Chapter 763, Statutes of 2019.",https://legiscan.com/CA/bill/AB25/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB25
1131910,1624,AB26,6,Failed,2020-02-03,"Emergency ambulance employees.","An act to add Division 2.7 (commencing with Section 1900) to the Health and Safety Code, relating to emergency ambulance employees.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB26/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB26
1131881,1624,AB27,6,Failed,2020-02-03,"Emergency Ambulance Employee Safety and Preparedness Act.","An act to amend Sections 884 and 888 of, and to add Section 883.5 to, the Labor Code, relating to emergency ambulance employees.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB27/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB27
1131988,1624,AB28,5,Vetoed,2019-10-12,"High school diplomas: State Seal of STEM.","An act to add and repeal Article 8 (commencing with Section 51480) of Chapter 3 of Part 28 of Division 4 of Title 2 of the Education Code, relating to high school diplomas.",0,,2020-01-21,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB28/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB28
1132013,1624,AB29,4,Passed,2019-10-12,"State Highway Route 710.","An act to amend Section 54237.8 of the Government Code, and to amend Section 253.1 of, and to add and repeal Section 253.9 of, the Streets and Highways Code, relating to highways.",0,,2019-10-12,"Chaptered by Secretary of State - Chapter 791, Statutes of 2019.",https://legiscan.com/CA/bill/AB29/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB29
1131971,1624,AB30,4,Passed,2019-10-04,"Community colleges: College and Career Access Pathways partnerships.","An act to amend Section 76004 of the Education Code, relating to community colleges.",0,,2019-10-04,"Chaptered by Secretary of State - Chapter 510, Statutes of 2019.",https://legiscan.com/CA/bill/AB30/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB30
1132028,1624,AB31,2,Engrossed,2020-01-27,"Sales and use taxes: exemption: menstrual hygiene products.","An act to add Section 6363.11 to the Revenue and Taxation Code, and to amend Section 11 of Chapter 34 of the Statutes of 2019, relating to taxation, to take effect immediately, tax levy.",1795,"Senate Governance and Finance",2020-07-23,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on GOV. & F.",https://legiscan.com/CA/bill/AB31/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB31
1131948,1624,AB32,4,Passed,2019-10-11,"Detention facilities: private, for-profit administration services.","An act to add Section 5003.1 to, and to add Title 9.5 (commencing with Section 9500) to Part 3 of, the Penal Code, relating to detention facilities.",0,,2019-10-11,"Chaptered by Secretary of State - Chapter 739, Statutes of 2019.",https://legiscan.com/CA/bill/AB32/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB32
1131927,1624,AB33,6,Failed,2020-02-03,"State public retirement systems: divestiture from private prison companies.","An act to amend Section 16642 of, and to add Section 7513.76 to, the Government Code, relating to state public retirement systems.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB33/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB33
1132056,1624,AB34,4,Passed,2019-09-12,"Pupils: bullying and harassment prevention information.","An act to add Article 5.6 (commencing with Section 234.6) to Chapter 2 of Part 1 of Division 1 of Title 1 of the Education Code, relating to pupils.",0,,2019-09-12,"Chaptered by Secretary of State - Chapter 282, Statutes of 2019.",https://legiscan.com/CA/bill/AB34/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB34
1131885,1624,AB35,4,Passed,2019-10-10,"Worker safety: blood lead levels: reporting.","An act to amend Section 105185 of the Health and Safety Code, and to add Section 147.3 to the Labor Code, relating to employment.",0,,2019-10-10,"Chaptered by Secretary of State - Chapter 710, Statutes of 2019.",https://legiscan.com/CA/bill/AB35/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB35
1132009,1624,AB36,6,Failed,2020-02-03,"Residential tenancies: rent control.","An act to amend Section 1954.52 of the Civil Code, relating to residential rental housing.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB36/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB36
1132014,1624,AB37,4,Passed,2019-10-12,"Personal income taxes: deductions: business expenses: commercial cannabis activity.","An act to add and repeal Section 17209 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2019-10-12,"Chaptered by Secretary of State - Chapter 792, Statutes of 2019.",https://legiscan.com/CA/bill/AB37/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB37
1132063,1624,AB38,4,Passed,2019-10-02,"Fire safety: low-cost retrofits: regional capacity review: wildfire mitigation.","An act to add Sections 1102.6f and 1102.19 to the Civil Code, to add and repeal Article 16.5 (commencing with Section 8654.2) of Chapter 7 of Division 1 of Title 2 of the Government Code, and to add Section 4123.7 to the Public Resources Code, relating to fire safety.",0,,2019-10-02,"Chaptered by Secretary of State - Chapter 391, Statutes of 2019.",https://legiscan.com/CA/bill/AB38/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB38
1131889,1624,AB39,2,Engrossed,2019-05-22,"Education finance: local control funding formula: aspirational funding level: reports.","An act to amend Sections 2574, 42238.02, and 42287 of, to amend, repeal, and add Section 41339.2 of, and to add Section 42238.015 to, the Education Code, relating to education finance.",0,,2019-09-14,"Ordered to inactive file at the request of Senator Bradford.",https://legiscan.com/CA/bill/AB39/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB39
1131879,1624,AB40,6,Failed,2020-02-03,"Air Quality Improvement Program: Clean Vehicle Rebate Project.","An act to add Section 44274.8 to the Health and Safety Code, relating to vehicular air pollution.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB40/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB40
1131874,1624,AB41,2,Engrossed,2019-05-23,"Disaster relief: Camp Fire.","An act to amend Section 8686 of the Government Code, relating to disaster relief, and declaring the urgency thereof, to take effect immediately.",0,,2019-08-30,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB41/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB41
1132055,1624,AB42,6,Failed,2020-02-03,"Disaster relief: County of Butte: Camp Fire.","An act relating to disaster relief.",0,,2020-02-03,"Died at Desk.",https://legiscan.com/CA/bill/AB42/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB42
1131990,1624,AB43,2,Engrossed,2019-05-23,"Mental health.","An act to amend Sections 5813.5, 5830, 5845, 5847, and 5848 of, and to add Sections 5845.2 and 5845.3 to, the Welfare and Institutions Code, relating to mental health.",0,,2019-08-30,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB43/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB43
1131914,1624,AB44,4,Passed,2019-10-12,"Fur products: prohibition.","An act to amend, repeal, and add Section 3039 of, and to add Section 2023 to, the Fish and Game Code, relating to fur products.",0,,2019-10-12,"Chaptered by Secretary of State - Chapter 764, Statutes of 2019.",https://legiscan.com/CA/bill/AB44/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB44
1131951,1624,AB45,4,Passed,2019-10-08,"Inmates: medical care: fees.","An act to amend Section 5008.2 of, to add Sections 4011.3 and 5007.9 to, and to repeal and add Sections 4011.2 and 5007.5 of, the Penal Code, relating to inmates.",0,,2019-10-08,"Chaptered by Secretary of State - Chapter 570, Statutes of 2019.",https://legiscan.com/CA/bill/AB45/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB45
1131967,1624,AB46,4,Passed,2019-06-26,"Individuals with mental illness: change of term.","An act to amend Section 4005 of the Harbors and Navigation Code, to amend Sections 1026, 1367, 2625, 2960, 2962, 2966, 2968, 2970, 2972, 2974, 2978, 4011.6, 4497, 4497.10, and 6102 of the Penal Code, to amend Section 6100.5 of the Probate Code, to amend Section 253 of the Revenue and Taxation Code, and to amend Sections 4242, 5213, and 5300 of the Welfare and Institutions Code, relating to mental health.",0,,2019-06-26,"Chaptered by Secretary of State - Chapter 9, Statutes of 2019.",https://legiscan.com/CA/bill/AB46/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB46
1132003,1624,AB47,4,Passed,2019-10-08,"Driver records: points: distracted driving.","An act to amend Section 12810.3 of the Vehicle Code, relating to driver’s licenses.",0,,2019-10-08,"Chaptered by Secretary of State - Chapter 603, Statutes of 2019.",https://legiscan.com/CA/bill/AB47/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB47
1131915,1624,AB48,4,Passed,2019-10-07,"Education finance: school facilities: Public Preschool, K-12, and College Health and Safety Bond Act of 2020.","An act to amend Sections 14503, 15102, 15106, 15268, 15270, 17070.15, 17070.43, 17070.51, 17070.65, 17071.10, 17071.25, 17071.75, 17072.30, 17072.35, 17073.15, 17073.25, 17074.10, 17074.16, 17074.25, 17075.15, 17077.35, 17078.52, 17078.53, 17078.54, 17078.58, 17078.62, 17219, and 41024 of, to amend, repeal, and add Section 17070.75 of, to add Sections 17070.415, 17070.54, 17070.56, 17070.57, 17070.59, and 17075.20 to, to add Article 10.7 (commencing with Section 17077.60) and Article 11.5 (commencing with Section 17078.40) to Chapter 12.5 of Part 10 of Division 1 of Title 1 of, to add Article 7 (commencing with Section 89776) to Chapter 6 of Part 55 of Division 8 of Title 3 of, to add Article 7 (commencing with Section 92170) to Chapter 2 of Part 57 of Division 9 of Title 3 of, to add Part 71 (commencing with Section 101200) to Division 14 of Title 3 of, to repeal Sections 17070.53, 17070.76, 17070.766, 17070.99, 17072.15, 17072.17, 17072.25, 17072.32, 17074.15, 17074.27, and 17078.66 of, and to repeal and add Section 17075.10 of, the Education Code, and to add Chapter 4.95 (commencing with Section 65998.5) and Chapter 4.97 (commencing with Section 65999) to Division 1 of Title 7 of the Government Code, relating to education finance, by providing the funds necessary therefor through an election for the issuance and sale of bonds of the State of California and for the handling and disposition of these funds.",0,,2019-10-07,"Chaptered by Secretary of State - Chapter 530, Statutes of 2019.",https://legiscan.com/CA/bill/AB48/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB48
1131960,1624,AB49,4,Passed,2019-10-08,"California Voter Protection Act of 2019.","An act to amend Sections 3001 and 4005 of the Elections Code, relating to elections.",0,,2019-10-08,"Chaptered by Secretary of State - Chapter 553, Statutes of 2019.",https://legiscan.com/CA/bill/AB49/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB49
1131918,1624,AB50,2,Engrossed,2019-05-28,"Medi-Cal: Assisted Living Waiver program.","An act to add Sections 14132.265 and 14132.267 to the Welfare and Institutions Code, relating to Medi-Cal.",0,,2019-08-30,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB50/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB50
1131916,1624,AB51,4,Passed,2019-10-10,"Employment discrimination: enforcement.","An act to add Section 12953 to the Government Code, and to add Section 432.6 to the Labor Code, relating to employment.",0,,2019-10-10,"Chaptered by Secretary of State - Chapter 711, Statutes of 2019.",https://legiscan.com/CA/bill/AB51/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB51
1132006,1624,AB52,6,Failed,2020-02-03,"Computer science strategic implementation plan.","An act to amend Section 53313 of, and to repeal Section 53315 of, the Education Code, relating to school curriculum.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB52/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB52
1132036,1624,AB53,6,Failed,2020-02-03,"Rental housing unlawful housing practices: applications: criminal records.","An act to amend Section 12955.8 of, and to add Section 12955.05 to, the Government Code, relating to rental housing.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB53/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB53
1131895,1624,AB54,4,Passed,2019-10-12,"The California Beverage Container Recycling and Litter Reduction Act.","An act to amend Sections 14571.6, 14571.9, and 14581 of, and to add and repeal Section 14572.3 of, the Public Resources Code, relating to recycling, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2019-10-12,"Chaptered by Secretary of State - Chapter 793, Statutes of 2019.",https://legiscan.com/CA/bill/AB54/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB54
1131959,1624,AB55,6,Failed,2020-02-03,"Department of Veterans Affairs: veterans’ services.","An act to add Section 972.3 to, and to repeal and add Section 972.1 of, the Military and Veterans Code, relating to veterans, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB55/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB55
1132008,1624,AB56,2,Engrossed,2019-05-30,"Electricity: procurement by the California Alternative Energy and Advanced Transportation Financing Authority.","An act to add Chapter 5 (commencing with Section 26100) to Division 16 of the Public Resources Code, relating to electricity.",0,,2019-08-28,"In committee: Reconsideration granted.",https://legiscan.com/CA/bill/AB56/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB56
1131986,1624,AB57,4,Passed,2019-07-12,"Elections: names of candidates.","An act to add Section 13211.7 to the Elections Code, relating to elections.",0,,2019-07-12,"Chaptered by Secretary of State - Chapter 82, Statutes of 2019.",https://legiscan.com/CA/bill/AB57/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB57
1132071,1624,AB58,4,Passed,2019-09-26,"Homeless Coordinating and Financing Council.","An act to amend Section 8257 of the Welfare and Institutions Code, relating to homelessness.",0,,2019-09-26,"Chaptered by Secretary of State - Chapter 334, Statutes of 2019.",https://legiscan.com/CA/bill/AB58/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB58
1131909,1624,AB59,4,Passed,2019-10-08,"Elections: polling places: college and university campuses.","An act to amend Sections 4005 and 12283 of the Elections Code, relating to elections.",0,,2019-10-08,"Chaptered by Secretary of State - Chapter 554, Statutes of 2019.",https://legiscan.com/CA/bill/AB59/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB59
1132005,1624,AB60,6,Failed,2020-02-03,"Water conservation: water meters: accuracy standards.","An act to add Section 25401.8 to the Public Resources Code, relating to water conservation.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB60/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB60
1131876,1624,AB61,4,Passed,2019-10-11,"Gun violence restraining orders.","An act to amend, repeal, and add Sections 18150, 18170, and 18190 of the Penal Code, relating to firearms.",0,,2019-10-11,"Chaptered by Secretary of State - Chapter 725, Statutes of 2019.",https://legiscan.com/CA/bill/AB61/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB61
1131904,1624,AB62,6,Failed,2020-02-03,"State government: FI$Cal: transparency.","An act to amend Section 11862 of the Government Code, relating to state government.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB62/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB62
1131980,1624,AB63,6,Failed,2020-02-03,"State government.","An act to amend Section 8331 of the Government Code, relating to state government.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB63/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB63
1131929,1624,AB64,6,Failed,2020-02-03,"State project audits.","An act to amend Section 8546.7 of the Government Code, relating to state government.",0,,2020-02-03,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB64/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB64
1132018,1624,AB65,4,Passed,2019-09-27,"Coastal protection: climate adaption: project prioritization: natural infrastructure: local general plans.","An act to amend Section 65302 of the Government Code, and to amend Sections 31113 and 71154 of the Public Resources Code, relating to coastal protection.",0,,2019-09-27,"Chaptered by Secretary of State - Chapter 347, Statutes of 2019.",https://legiscan.com/CA/bill/AB65/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB65
