people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
16291,"Jacqui Irwin",Jacqui,,Irwin,,,1,D,1,Rep,HD-044,667092,70919,,Jacqui_Irwin,494153,0
16292,"Young Kim",Young,,Kim,,,2,R,1,Rep,HD-065,22215539,151787,,Young_Kim_(California),494206,0
16293,"Tom Lackey",Tom,,Lackey,,,2,R,1,Rep,HD-036,11023291,71099,,Tom_Lackey,407978,0
16294,"Evan Low",Evan,,Low,,,1,D,1,Rep,HD-028,595416,70415,,Evan_Low,256699,0
16295,"Devon Mathis",Devon,,Mathis,,,2,R,1,Rep,HD-026,23421211,151908,,Devon_Mathis,494097,0
16296,"Kevin McCarty",Kevin,,McCarty,,,1,D,1,Rep,HD-007,13008471,70260,,Kevin_McCarty_(California),293422,0
16297,"Patrick O'Donnell",Patrick,,O'Donnell,,,1,D,1,Rep,HD-070,23421316,70449,,Patrick_O%27Donnell,390309,0
16298,"Jay Obernolte",Jay,P,Obernolte,,,2,R,1,Rep,HD-033,13479345,151831,,Jay_Obernolte,494135,0
16299,"Miguel Santiago",Miguel,,Santiago,,,1,D,1,Rep,HD-053,23421278,151853,,Miguel_Santiago_(California),294448,0
16300,"Marc Steinorth",Marc,,Steinorth,,,2,R,1,Rep,HD-040,15368808,146426,,Marc_Steinorth,494146,0
16301,"Tony Thurmond",Tony,,Thurmond,,,1,D,1,Rep,HD-015,6485735,70179,,Tony_Thurmond,494049,0
16302,"Travis Allen",Travis,,Allen,,,2,R,1,Rep,HD-072,26457,138473,,Travis_Allen,408057,0
16303,"Jim Wood",Jim,,Wood,,,1,D,1,Rep,HD-002,90105,71013,,Jim_Wood,494001,0
16304,"Benjamin Allen",Benjamin,,Allen,,Ben,1,D,2,Sen,SD-026,23421111,151677,,Ben_Allen,493951,0
16305,"Patricia Bates",Patricia,C,Bates,,Pat,2,R,2,Sen,SD-036,11022372,82706,,Patricia_C._Bates,193101,0
16306,"Bob Hertzberg",Bob,,Hertzberg,,,1,D,2,Sen,SD-018,6413709,9756,,Robert_Hertzberg,193069,0
16307,"Connie Leyva",Connie,M,Leyva,,,1,D,2,Sen,SD-020,1263904,151805,,Connie_M._Leyva,493945,0
16308,"Mike McGuire",Mike,,McGuire,,,1,D,2,Sen,SD-002,23421088,129749,,Mike_McGuire,493936,0
16309,"Janet Nguyen",Janet,,Nguyen,,,2,R,2,Sen,HD-072,1272718,82721,,Janet_Nguyen,493964,0
16310,"Jeff Stone",Jeff,,Stone,,,2,R,2,Sen,SD-028,6668573,82828,,Jeff_Stone_(California),290891,0
16316,"Chad Mayes",Chad,,Mayes,,,2,R,1,Rep,HD-042,785335,151815,,Chad_Mayes,494148,0
16317,"Patty Lopez",Patty,,Lopez,,,1,D,1,Rep,HD-039,23421247,151807,,Patty_Lopez,494142,0
17428,"Rudy Salas",Rudy,,Salas,,,1,D,1,Rep,HD-032,255857,129492,,Rudy_Salas,235058,0
17429,"Sebastian Ridley-Thomas",Sebastian,,Ridley-Thomas,,,1,D,1,Rep,HD-054,173676,145971,,Sebastian_Ridley-Thomas,336236,0
17671,"John Moorlach",John,,Moorlach,,,2,R,2,Sen,SD-037,1271861,82725,,John_Moorlach,479159,0
17701,"Steve Glazer",Steve,,Glazer,,,1,D,2,Sen,SD-007,1348234,151749,,Steve_Glazer,494058,0
17703,"Sharon Runner",Sharon,,Runner,,,2,R,2,Sen,SD-021,41481,28796,,Sharon_Runner,211754,0
19459,"Joaquin Arambula",Joaquin,,Arambula,,,1,D,1,Rep,HD-031,38179528,169272,,Joaquin_Arambula,577832,0
